View,Category,Randomize,Score,Type,Question,Correct,Answers,Note,Correct_1,Score_1,Case Insensitive,Correlation
Radio,CM,0,1,SingleQuestion,"You are a project sponsor and a project manager reported following data. PV=$10000, EV=$8000, AC=$12000. What do you understand from this data?",,,[Qno: PML_2835] >> ,,,,
,,,,,,,Project is ahead of the schedule and within the budget,,,,,
,,,,,,1,Project is behind the schedule and over budget,,,,,
,,,,,,,Project is ahead of the schedule but cost overrun,,,,,
,,,,,,,Project is behind the schedule but within the budget,,,,,
Radio,CM,0,1,SingleQuestion,"Anil is project manager on construction project, which tool & technique you suggest him for determining budgeting for his project.?",,,"[Qno: PML_2859] >> Pareto is used for causal analysis, other 2 are related to estimating cost.",,,,
,,,,,,,Parametric Modeling,,,,,
,,,,,,,Pareto formulas,,,,,
,,,,,,,Parametric Estimating,,,,,
,,,,,,1,Cost Aggregation,,,,,
Radio,CM,0,1,SingleQuestion,"You are the project manager for an IT project with an 5 months duration and a Budget at Completion (BAC) = $500,000. After two months you have following input for your status reporting: PV = $300,000, EV = $200,000, AC = $350,000. TCPI at EAC, TCPI at BAC?",,,[Qno: PML_2860] >> TCPI (at BAC) = (BAC- EV) / (BAC - AC) <BR>TCPI (at EAC) = (BAC - EV) / (EAC - AC),,,,
,,,,,,1,"57%, 200%",,,,,
,,,,,,,"200%, 57%",,,,,
,,,,,,,"200%, 100%",,,,,
,,,,,,,"91%, 200%",,,,,
Radio,COM,0,1,SingleQuestion,"You have been assigned as a project manager into a very large project. There are many obstacles in the project and controversy on already delivered items. There are 60 keys stakeholder on this project representing. With this many stakeholders, what challenge will be the most difficult for the project&rsquo;s success?",,,"[Qno: PML_178] >> 1, 2, 4 can be managed up to a certain extend with well defined processes. Managing stakeholder expectation needs strong interpersonal, leadership skills.",,,,
,,,,,,,Managing scope creep.,,,,,
,,,,,,,Developing the communication plan.,,,,,
,,,,,,1,Managing stakeholder expectations.,,,,,
,,,,,,,"Coordinating communication between the project manager, the project team, and the project stakeholders.",,,,,
Radio,COM,0,1,SingleQuestion,"You are the project manager of a project where you work with 15 other team members, one sponsor, and three managers who will contribute significantly to your project. How many communication are there between stakeholders in your project?",,,[Qno: PML_233] >> Total team is 20 member team including project manager.,,,,
,,,,,,1,190,,,,,
,,,,,,,171,,,,,
,,,,,,,105,,,,,
,,,,,,,Cannot be determined,,,,,
Radio,COM,0,1,SingleQuestion,You are working on a government project where various departments are stakeholders. One of your responsibility is to identify that how stakeholders are likely to react in various situation. Based on this you need to develop strategy to gain their support. What tool you would use for this?,,,[Qno: PML_312] >> ,,,,
,,,,,,1,Stakeholder analysis,,,,,
,,,,,,,Stakeholder communication,,,,,
,,,,,,,Stakeholder performance chart,,,,,
,,,,,,,Stakeholder risk definition,,,,,
Radio,COM,0,1,SingleQuestion,All the statements are true regarding Report Performance & Distribute Information processes EXCEPT,,,[Qno: PML_2821] >> ,,,,
,,,,,,,Both distributes the information to the stakeholders,,,,,
,,,,,,,Report performance does it on periodic basis,,,,,
,,,,,,,Distribute information does it on regular basis,,,,,
,,,,,,1,Forecasting is not part of performance report,,,,,
Radio,COM,0,1,SingleQuestion,You are working on a project with a team size of 100 people. Your company found another very lucrative project and for that purpose 70 more people are required. Your portfolio manager know that the skills required to plan and execute this new project is available among those people who are working on your project. He decides to outsource 60% of your work to some competent vendor. Due to this 70% of the team size would be free from your project to work on the new project. Due to this mobilization how many new communication channel would drop on your project. Assume that you are not authorized to communicate with the vendor&rsquo;s team and two people are available at vendor site&rsquo;s for the any kind of communication.,,,[Qno: PML_2824] >> Existing Team size 101 therefore communication channels are 101*100/2= 5050<BR>New team size is 1+30% of 100 + 2 = 33 therefore communication channels in new team = 33*32/2 =528. Total drop in communication channels is 4522,,,,
,,,,,,1," 4,522",,,,,
,,,,,,," 4,615",,,,,
,,,,,,," 4,270",,,,,
,,,,,,," 4,515",,,,,
Radio,FW,0,1,SingleQuestion,Lee is the project manager and during the recent project review it was decided to allow subsequent project phases to begin before the predecessor phase is complete. This is called-----,,,[Qno: PML_177] >> ,,,,
,,,,,,1,Fast tracking,,,,,
,,,,,,,Risk mitigation,,,,,
,,,,,,,Crashing,,,,,
,,,,,,,Lead-Lag,,,,,
Radio,FW,0,1,SingleQuestion,"Jim is assigned as project manager of a project and his sponsor told him that product must be completed by 31-Aug as the  company plans to demonstrate the new software product at a trade show during the first week of September. The sponsor also told you that the budget is fixed at $200,000 and will not be increased. You must complete the project within the given time frame and budget. Which of the following is the primary constraint for this project?",,,[Qno: PML_188] >> If budget is not the constraint then you can try to reduce the time by using and paying for alternatives methods.,,,,
,,,,,,1,Budget,,,,,
,,,,,,,Scope,,,,,
,,,,,,,Time,,,,,
,,,,,,,Schedule,,,,,
Radio,FW,0,1,SingleQuestion,The amount of authority a project manager possesses depends upon,,,[Qno: PML_209] >> ,,,,
,,,,,,1,The organizational structure.,,,,,
,,,,,,,Type of the project,,,,,
,,,,,,,Key stakeholder&rsquo;s influence on the project.,,,,,
,,,,,,,The project manager&rsquo;s communication skills.,,,,,
Radio,FW,0,1,SingleQuestion,You are the project manager in an organization with a weak matrix. Who will have the authority on your project?,,,[Qno: PML_229] >> ,,,,
,,,,,,1,Functional management,,,,,
,,,,,,,The customer,,,,,
,,,,,,,The project manager,,,,,
,,,,,,,The team leader,,,,,
Radio,FW,0,1,SingleQuestion,The head of production department of your company approached you and told that they must make a prototype ready within next three then only we will be able to start the production on time else there will be huge loss of review of entire season. You have no choice and must accept this challenge even though you know that you will need more resources in order to get the prototype completed before 3 months. Which of the following defines the limitations you are facing?,,,[Qno: PML_279] >> ,,,,
,,,,,,1,Duration constraints,,,,,
,,,,,,,Target-date constraints,,,,,
,,,,,,,Resource-availability constraints,,,,,
,,,,,,,Budget constraints,,,,,
Radio,FW,0,1,SingleQuestion,In a project kickoff meeting your proposed to sponsor and initial project team to include several customer representatives in planning phase. But they disagree with you and stated that they have enough power and support required for planning the project. How will you convince them the importance of your proposal?,,,[Qno: PML_311] >> ,,,,
,,,,,,1,Involving customer representative allows the stakeholders to realize the shared ownership of the project.,,,,,
,,,,,,,Involving customer representative generates goodwill between all the stakeholders including project team members,,,,,
,,,,,,,This step allows all the stakeholders to see the project manager as the authority of the project. So that they do not object later.,,,,,
,,,,,,,Involving customer representative allows the project team to meet the stakeholders and express their concerns regarding project constraints.,,,,,
Radio,FW,0,1,SingleQuestion,Which of these are not project constraints,,,[Qno: PML_2861] >> ,,,,
,,,,,,,"Scope, Quality",,,,,
,,,,,,,"Schedule, Budget",,,,,
,,,,,,,"Resource, Risk",,,,,
,,,,,,1,"Work, Power",,,,,
Radio,FW,0,1,SingleQuestion,Managing project typically includes,,,[Qno: PML_2862] >> PMBOK(r) Guide 4th Edition Page-6,,,,
,,,,,,,Identify requirements,,,,,
,,,,,,,"Addressing the various needs, concerns and expectations of the stakeholders",,,,,
,,,,,,,Balancing the competing project constraints,,,,,
,,,,,,1,All of the above,,,,,
Radio,FW,0,1,SingleQuestion,Progressive elaboration involves,,,[Qno: PML_2863] >> PMBOK(r) Guide 4th Edition Page-7,,,,
,,,,,,,Continuously improving,,,,,
,,,,,,,Detailing a plan to more detailed and specific information in steps,,,,,
,,,,,,,Allowing a project management team to manage to greater level of detail as the project evolves,,,,,
,,,,,,1,All of the above,,,,,
Radio,HM,0,1,SingleQuestion,Your next project involves team members from 8 nations. You want to make certain that cultural differences do not interfere with team performance thereby affecting the success of the project. Your first course of action is to do which of the following?,,,[Qno: PML_189] >> ,,,,
,,,,,,,Perform team-building exercises.,,,,,
,,,,,,,Collocate the project team.,,,,,
,,,,,,,Inform the team members of the organization&rsquo;s rules and standards.,,,,,
,,,,,,1,Provide diversity training to all the team members.,,,,,
Radio,HM,0,1,SingleQuestion,As a project leader you are appraising performance of team members. You find several weaknesses in few people what should you do?,,,[Qno: PML_196] >> ,,,,
,,,,,,,Hire additional resources to compensate for areas identified as being weak.,,,,,
,,,,,,,Remove team members who have demonstrated weaknesses in critical knowledge areas.,,,,,
,,,,,,,Till the time weakness is manageable you cannot do anything so you have to wait.,,,,,
,,,,,,1,Communicate the identified weaknesses and establish a performance improvement plan.,,,,,
Radio,HM,0,1,SingleQuestion,"Your team&rsquo;s moral is down, you want to motivate them for higher productivity. Your friend, PMP certified project managers told that company policies and administration of salary, status and security can be a source of dissatisfaction but seldom contribute to long-term motivation.  Therefore you bring hygiene factors in place then only think for motivational factors. This theory was proposed by -------",,,[Qno: PML_206] >> ,,,,
,,,,,,1,Frederick Herzberg,,,,,
,,,,,,,Abraham Maslow,,,,,
,,,,,,,David McClelland,,,,,
,,,,,,,Alton Mayo and Peter Hawthrone,,,,,
Radio,HM,0,1,SingleQuestion,"In your database project you are facing resource scarcity of database architects. They are currently assigned to other projects. Raj, a database architect is needed for your project for 4 months. Which of the following skills will you use to get Raj assigned to your project?",,,[Qno: PML_208] >> ,,,,
,,,,,,,Communication skills.,,,,,
,,,,,,,Problem-solving skills.,,,,,
,,,,,,,Communication and organizational skills.,,,,,
,,,,,,1,Negotiation and influencing skills.,,,,,
Radio,HM,0,1,SingleQuestion,You are the project manager for a onsite training program. The program will require each of the project team member to attend the half-day class and complete with an assessment exam. The training program will run for 3 months and to run the training you will need a trainer for the  duration of the training. This is an example of which of the following?,,,[Qno: PML_219] >> ,,,,
,,,,,,,A human resource issue,,,,,
,,,,,,,Assumption,,,,,
,,,,,,,Cost constraint,,,,,
,,,,,,1,Resource requirements,,,,,
Radio,HM,0,1,SingleQuestion,Management of the project team is difficult when -----,,,[Qno: PML_222] >> ,,,,
,,,,,,,Formal training plans are not implemented.,,,,,
,,,,,,1,When team members are accountable to functional as well as project managers,,,,,
,,,,,,,Minor problems do not impact the project completion date,,,,,
,,,,,,,Team members are co-located.,,,,,
Radio,HM,0,1,SingleQuestion,Your project team is a unit of well-organized people. Team members are interdependent and are working smoothly and effectively through conflicts & issues. What stage of team development you team is in?,,,[Qno: PML_246] >> ,,,,
,,,,,,,Storming,,,,,
,,,,,,,Norming,,,,,
,,,,,,1,Performing,,,,,
,,,,,,,Adjourning,,,,,
Radio,HM,0,1,SingleQuestion,Which of the following is not a format to describe the project organization and the positions?,,,[Qno: PML_282] >> ,,,,
,,,,,,,Hierarchical-type charts,,,,,
,,,,,,,Matrix-based charts,,,,,
,,,,,,,Text-oriented formats,,,,,
,,,,,,1,Networking-type charts,,,,,
Radio,HM,0,1,SingleQuestion,A heuristic is a _________________.,,,"[Qno: PML_309] >> Encouraging a person to learn, discover, understand, or solve problems on his or her own, as by experimenting, evaluating possible answers or solutions, or by trial and error: a heuristic teaching method. ",,,,
,,,,,,1,A regulation internal to an organization.,,,,,
,,,,,,,Rule of thumb.,,,,,
,,,,,,,A regulation external to an organization.,,,,,
,,,,,,,A recommended method of implementing an activity.,,,,,
Radio,HM,0,1,SingleQuestion,You manager asks you the objective of Team Development and you mentioned that in Team Development we,,,[Qno: PML_2801] >> ,,,,
,,,,,,1,Enhances the ability of the team to function as a team,,,,,
,,,,,,,Enhances the ability of stakeholders to contribute as individuals,,,,,
,,,,,,,Motivate project team members,,,,,
,,,,,,,Sends project team to a PMI seminar,,,,,
Radio,HM,0,1,SingleQuestion,Which of the following Enterprise Environmental factors is not input for Develop Human Resource Plan process:,,,"[Qno: PML_2812] >> Org Chart is developed after discussion with team, knowing the type of skills required, thus it  depends upon project need. Rest all are enterprise environmental factors for developing human resource plan",,,,
,,,,,,,Reduced Training Funds,,,,,
,,,,,,,Hiring Freeze,,,,,
,,,,,,1,Organizational Chart Templates,,,,,
,,,,,,,Technical competencies of project staff,,,,,
Radio,HM,0,1,SingleQuestion,Which of these is not leadership style,,,[Qno: PML_2815] >> ,,,,
,,,,,,,Autocratic ,,,,,
,,,,,,,Transformational ,,,,,
,,,,,,,Charismatic ,,,,,
,,,,,,1,Hierarchy of Need,,,,,
Radio,IM,0,1,SingleQuestion,You are working a project manager on a IT project. Obtaining formal project plan approval and sign-off is important for you for all of the following reasons EXCEPT?,,,[Qno: PML_191] >> ,,,,
,,,,,,1,Stakeholders are able to recommend a project planning methodology to follow throughout the execution of the project.,,,,,
,,,,,,,"Stakeholders are aware of the project details, which makes them more likely to participate in future project decisions.",,,,,
,,,,,,,Stakeholders will be more likely to cooperate.,,,,,
,,,,,,,"Stakeholders are aware of the specific details regarding project schedules, budgets, and risks.",,,,,
Radio,IM,0,1,SingleQuestion,With regard to configuration management to maintain the integrity of baselines which of the following is necessary?,,,[Qno: PML_193] >> ,,,,
,,,,,,,Ensuring transparency across all project management processes and activities.,,,,,
,,,,,,,Ensuring the team members are collocated to ensure integrity.,,,,,
,,,,,,,Analyzing variances by comparing baseline information with actual project data.,,,,,
,,,,,,1,Releasing only approved changes for incorporation into products or services.,,,,,
Radio,IM,0,1,SingleQuestion,Which of the following is not an activity of configuration management during the Integrated Change Control?,,,[Qno: PML_203] >> ,,,,
,,,,,,1,Funding,,,,,
,,,,,,,Verification,,,,,
,,,,,,,Status accounting,,,,,
,,,,,,,Auditing,,,,,
Radio,IM,0,1,SingleQuestion,What are the inputs to Develop Project Charter?,,,[Qno: PML_211] >> ,,,,
,,,,,,,"Contract, Project selection methods, Enterprise environmental factors, Organizational process assets.",,,,,
,,,,,,,"Project statement of work, Project selection methods, Organizational process assets.",,,,,
,,,,,,1,"Project statement of work, Business case, Contract, Enterprise environmental factors, Organizational process assets.",,,,,
,,,,,,,"Project statement of work, Project selection methods, Enterprise environmental factors.",,,,,
Radio,IM,0,1,SingleQuestion,The project plan does not provide a baseline for ….,,,[Qno: PML_234] >> ,,,,
,,,,,,,Scope,,,,,
,,,,,,,Cost,,,,,
,,,,,,,Schedule,,,,,
,,,,,,1,Risk,,,,,
Radio,IM,0,1,SingleQuestion,SOW is one of the input to develop project charter process. Which of the following is not part of SOW?,,,[Qno: PML_255] >> ,,,,
,,,,,,,"An organization&rsquo;s business need which may be based on market demand, technological advance, legal requirements, or government regulation.",,,,,
,,,,,,,The characteristics of the product that the project will be undertaken to create.,,,,,
,,,,,,,The strategic plan which documents the organization&rsquo;s strategic goals.,,,,,
,,,,,,1,An organization&rsquo;s methodology and technique to be applied to manage risk and assumptions.,,,,,
Radio,IM,0,1,SingleQuestion,As the project manager for a very large social project of the government where you need to ensure electricity to all the villages of the country. you receive a preliminary press release for your approval before distribution. You are expected to approve the release without comment Your review identifies a major discrepancy regarding some key project financial estimates that may mislead the intended recipients. As a project manager what should you do?,,,[Qno: PML_258] >> ,,,,
,,,,,,,Refuse to approve the release and inform the discrepancy to the project sponsor.,,,,,
,,,,,,,Approve the release as requested.,,,,,
,,,,,,,Completely rewrite the press release and include the correct information.,,,,,
,,,,,,1,Approve the release but send a memo to the sponsor advising that you are aware of the discrepancy and will refer any questions you receive to him.,,,,,
Radio,IM,0,1,SingleQuestion,"How do you call an applicable restriction or limitation, either internal or external to a project, which will affect the performance of the project or a process?",,,[Qno: PML_264] >> ,,,,
,,,,,,1,Constraint,,,,,
,,,,,,,Consequence,,,,,
,,,,,,,Assumption,,,,,
,,,,,,,Opportunity,,,,,
Radio,IM,0,1,SingleQuestion,The work performance information as an output of directing and managing project execution relates to the following except:,,,[Qno: PML_266] >> ,,,,
,,,,,,1,Risk response progress,,,,,
,,,,,,,Schedule progress,,,,,
,,,,,,,Cost incurred,,,,,
,,,,,,,Deliverable status,,,,,
Radio,IM,0,1,SingleQuestion,"Often scope, schedule and cost baselines combined together into ….",,,[Qno: PML_272] >> ,,,,
,,,,,,,Earned value measurement baseline,,,,,
,,,,,,,Work performance baseline,,,,,
,,,,,,,Staff performance baseline,,,,,
,,,,,,1,Performance measurement baseline,,,,,
Radio,IM,0,1,SingleQuestion,Statement of work can be available in all document except,,,[Qno: PML_2808] >> ,,,,
,,,,,,,Request for Proposal (RFP),,,,,
,,,,,,,Request for Information (RFI),,,,,
,,,,,,,Request for Bid (RFB),,,,,
,,,,,,1,Scope Statement,,,,,
Radio,IM,0,1,SingleQuestion,Project Charter not is input to ,,,[Qno: PML_2852] >> ,,,,
,,,,,,,Develop Project Management Plan,,,,,
,,,,,,,Collect Requirement,,,,,
,,,,,,1,Identify Risk,,,,,
,,,,,,,Identify Stakeholders,,,,,
Radio,PM,0,1,SingleQuestion,Your project depends on a key deliverable from a vendor you worked with several times in the past. So far the vendor has been reliable and you expect the deliverable to arrive as planned on 1-Jan. This is an example of which one of the following?,,,[Qno: PML_199] >> You are assuming based on the previous experience with the vendor that he will be able to make the delivery on time.<BR>Constraint is date/fund/technical limit imposed on any deliverables which cannot be changed and you have work with those.,,,,
,,,,,,,Requirement,,,,,
,,,,,,,Objective,,,,,
,,,,,,,Constraint,,,,,
,,,,,,1,Assumption,,,,,
Radio,PM,0,1,SingleQuestion,Where would you look first to find specific procedures for contract closure?,,,"[Qno: PML_281] >> Procurement documents has the information related to product, services, results need to be procured along with timelines, SLA, configuration, features<BR>OPA does not have specific procedures for contract closure, they have either generic procedures or specific to some other projects<BR>Project management plan has baseline, subsidiary plans and it tells that how to execute, monitor and control the project. Contract procedure is out of scope from project management plan",,,,
,,,,,,,Procurement documents,,,,,
,,,,,,,Organizational process assets,,,,,
,,,,,,,Project management plan,,,,,
,,,,,,1,Contract terms and conditions,,,,,
