View,Category,Randomize,Score,Type,Question,Correct,Answers,Note,Correct_1,Score_1,Case Insensitive,Correlation
,,,,,,,You had not taken into account some breakdown risks.,,,,,
,,,,,,,"There was 10 days waiting time in the shipment of material, and work could not be done during that time",,,,,
,,,,,,1,"A critical resource was terminated due to some disciplinary reason, which had not been anticipated earlier.",,,,,
Radio,CM,0,1,SingleQuestion,"Your project director is proactive in trying to identify all the projects in his portfolio which are going over budget. For this, he requests every project manager in his group to provide a:",,,"[Qno: PML_2780] >> Performance reports provide information on the project scope and cost performance, they also alert the project team to issues that may cause problems in the future.",,,,
,,,,,,,Cost Management Plan,,,,,
,,,,,,,Cost Baseline,,,,,
,,,,,,,Performance Measure,,,,,
,,,,,,1,Performance Report,,,,,
Radio,CM,0,1,SingleQuestion,"You are working on flyover construction project. As a project manager you must consider the affect of project decisions on the cost of the product created by the project and maintenance cost in project cost management. Your objective to reduce cost and time, improve quality and performance, and optimize decision making can be facilitated using ------",,,"[Qno: PML_2781] >> Life cycle costing together with Value Engineering, can improve decision making and is used to reduce cost and execution time and to improve the quality and performance of the project deliverable.",,,,
,,,,,,,Value Engineering,,,,,
,,,,,,1,Value Engineering and Life Cycle Costing,,,,,
,,,,,,,Life Cycle Costing,,,,,
,,,,,,,Payback Period,,,,,
Radio,CM,0,1,SingleQuestion,The interest rate used to calculate present value of expected yearly benefits and cost also known as,,,[Qno: PML_2782] >> ,,,,
,,,,,,,Benefit Cost Ratio,,,,,
,,,,,,,Interest Rate,,,,,
,,,,,,1,Discount Rate,,,,,
,,,,,,,Internal Rate of Return,,,,,
Radio,CM,0,1,SingleQuestion,All the following is true relating to Cost Management Plan EXCEPT:,,,[Qno: PML_2783] >> ,,,,
,,,,,,,Establishes variance thresholds for costs or other indicators,,,,,
,,,,,,,Defines formats for various cost reports,,,,,
,,,,,,1,Selects preferred tools to be used for cost estimating,,,,,
,,,,,,,Specifies the precision level to which schedule activity cost estimates will adhere to,,,,,
Radio,CM,0,1,SingleQuestion,Which of the following is an output from Cost Control process?,,,[Qno: PML_2784] >> ,,,,
,,,,,,1,Forecasted completion cost,,,,,
,,,,,,,Performance Report,,,,,
,,,,,,,Work performance information,,,,,
,,,,,,,Schedule estimate (updates),,,,,
Radio,CM,0,1,SingleQuestion,"Project ABC had initial budget of $ 5,000 out of which $ 400 has already been spent. To complete this project, you need additional $ 2500. There is another Project XYZ and it requires $ 4000 for completion. For the selected project, what is the ETC?",,,[Qno: PML_2785] >> ,,,,
,,,,,,,"$ 5,000",,,,,
,,,,,,1,"$ 2,500",,,,,
,,,,,,,"$ 4,000",,,,,
,,,,,,,"$ 7,500",,,,,
Radio,COM,0,1,SingleQuestion,You are working with a team of 10 engineers and 2 team leaders. In the mid of project two test engineers joins your project. How many new communication channel opened because of this event?,,,[Qno: PML_144] >> Initial team size=13 and number of communication channel = n*(n-1)/2 = 13*12/2= 78<BR>Modified team size = 15 and number of total communication channels in new team = 15*14/2 = 105<BR>New communication channels = # of Channels in New Team- # of Channels in Old Team = 105- 78 =27,,,,
,,,,,,1,27,,,,,
,,,,,,,20,,,,,
,,,,,,,105,,,,,
,,,,,,,78,,,,,
Radio,COM,0,1,SingleQuestion,What should you focus on when managing the stakeholders of your project?,,,"[Qno: PML_632] >> PMBOK(r) Guide 4th Edition, page 261-262.",,,,
,,,,,,1,Resolving issues.,,,,,
,,,,,,,Ensuring the order of phases.,,,,,
,,,,,,,Incorporating change requests,,,,,
,,,,,,,Ensuring stakeholder value.,,,,,
Radio,COM,0,1,SingleQuestion,You are running a project and the project is responsible for  engineering and implementing a set of business processes. This project involves a many performing organizations including supplier and corporations. During the project you observed a restraining effect of differences between the companies&rsquo; corporate cultures. This corporate culture issue leads to different expectations on how such a project should be handled and due to this frequent misunderstandings between stakeholders are coming on the surface and this is leading to growing degree of distrust and skepticism. What should you try first to integrate these diverse groups stakeholders?,,,"[Qno: PML_655] >> PMBOK(r) Guide 4th Edition, page 194 (last paragraph).",,,,
,,,,,,1,Develop a joint quality policy for the project and seek commitment by all organizations.,,,,,
,,,,,,,"Focus on project work. As a project manager you should not get distracted by these kind of issues, otherwise he will get trapped into the other issues.",,,,,
,,,,,,,Let the problems grow until they are obvious for all. Then escalate them.,,,,,
,,,,,,,Analyze probability and impact of the risks linked with the situation and plan how to respond to them.,,,,,
Radio,COM,0,1,SingleQuestion,Which is NOT a type of project review meeting?,,,[Qno: PML_671] >> ,,,,
,,,,,,1,Standup Meeting,,,,,
,,,,,,,Team review meetings,,,,,
,,,,,,,Executive management review meetings,,,,,
,,,,,,,Customer review meetings,,,,,
Radio,COM,0,1,SingleQuestion,What is not the main purpose of a final Project report?,,,"[Qno: PML_687] >> Preparing acceptance of the final product, service or result is done as a part of verify scope process. See PMBOK(r) Guide, 4th Edition, page 102",,,,
,,,,,,,Making stakeholders aware that the project has been closed out.,,,,,
,,,,,,,Acknowledging what has been done and achieved by all contributors.,,,,,
,,,,,,1,"Preparing acceptance of the final product, service or result.",,,,,
,,,,,,,If a project has been cancelled before completion: Explaining the causes.,,,,,
Radio,COM,0,1,SingleQuestion,Manage Stakeholders Expectations is a part which of the following knowledge area,,,[Qno: PML_1982] >> ,,,,
,,,,,,,Human Resource Management,,,,,
,,,,,,1,Project Communications Management,,,,,
,,,,,,,Project Cost Management,,,,,
,,,,,,,Project Risk Management,,,,,
Radio,COM,0,1,SingleQuestion,Which of the following communication method is widely used to explain complex problems?,,,[Qno: PML_2401] >> ,,,,
,,,,,,,Verbal,,,,,
,,,,,,,Formal,,,,,
,,,,,,,Non formal,,,,,
,,,,,,1,Written,,,,,
Radio,COM,0,1,SingleQuestion,"While project planning you estimated that it will take one year to complete the project and $ 1m is the cost estimate. After 6 months while in execution phase, you would like to compare the actual costs incurred with the plans costs. Which tool should you use?",,,"[Qno: PML_2786] >> Variance analysis involves comparing actual project performance to planned or expected performance. Cost, schedule, scope, resource, quality, and risk variances are analyzed using this tool",,,,
,,,,,,1,Variance Analysis,,,,,
,,,,,,,Performance report,,,,,
,,,,,,,Earned Value Technique,,,,,
,,,,,,,Trend Analysis,,,,,
Radio,COM,0,1,SingleQuestion,"In a recent project status meeting which was attended by 20 team members there was too much chaos, sidebar conversations & arguments, as a result of this nothing fruitful came out. In order to better regulate the meeting next time, you should:",,,[Qno: PML_2787] >> Start meetings with published agenda and go with preparation that you also have to deal with conflicts,,,,
,,,,,,1,Publish a meeting agenda,,,,,
,,,,,,,Decrease the number of people in one meeting,,,,,
,,,,,,,Give incentives to team members for conforming to desired norms of the meeting,,,,,
,,,,,,,Ensure that you control the channels of communication,,,,,
Radio,COM,0,1,SingleQuestion,"In an appropriate communication model between a sender and receiver, all the following statements are correct EXCEPT:",,,[Qno: PML_2788] >> ,,,,
,,,,,,1,Receiver should agree with the message sent by the sender and acknowledge,,,,,
,,,,,,,Sender encodes the signal before it was sent out.,,,,,
,,,,,,,Noise should be minimized,,,,,
,,,,,,,Receiver must decode and reply back to the message,,,,,
Radio,COM,0,1,SingleQuestion,All the following statements about communication are accurate EXCEPT:,,,"[Qno: PML_2789] >> Communicating has many dimensions like Formal(reports, briefings) and informal(memos, ad hoc conversations)",,,,
,,,,,,,Formal communication includes reports,,,,,
,,,,,,,"External communication could include talking with the customer, media, public etc.",,,,,
,,,,,,,Communication with peers is called horizontal communication,,,,,
,,,,,,1,Informal communication includes briefings,,,,,
Radio,COM,0,1,SingleQuestion,In a recently conducted variance analysis you found that the project was 25% over-budget. This is a very important issue which you would like to discuss with your project stakeholders. How will you communication this to your stakeholders?,,,"[Qno: PML_2790] >> Face-to-face meetings are the most effective means for communicating and resolving issues with stakeholders. if face-to-face meetings are not practical due to cost etc. then telephone calls, electronic mail, and other electronic tools are useful.",,,,
,,,,,,,War room discussion,,,,,
,,,,,,,Formal report,,,,,
,,,,,,,Telephone calls and electronic mail,,,,,
,,,,,,1,Face-to-face meeting,,,,,
Radio,COM,0,1,SingleQuestion,"One project team members meets a major accident and cannot join before 6 months - however, you were able to negotiate with functional managers in your organization to get suitable resources in a short period of time. From a stakeholder management point of view, this called",,,"[Qno: PML_2791] >> Resolved issues, this is the example of negotiations with functional managers in the organization competing for scarce human resources. Issue ends with a mutually satisfactory solution before causing project delays.",,,,
,,,,,,,Pre-assignment,,,,,
,,,,,,1,Resolved Issue,,,,,
,,,,,,,Corrective action,,,,,
,,,,,,,Approved change request,,,,,
Radio,COM,0,1,SingleQuestion,You have completed the Distributed Information Process. What is the output of this process?,,,[Qno: PML_2792] >> ,,,,
,,,,,,1,Organization Process Assets,,,,,
,,,,,,,Performance Reports,,,,,
,,,,,,,Project reports and presentations,,,,,
,,,,,,,Project Records,,,,,
Radio,COM,0,1,SingleQuestion,You are not happy with the performance of a team member. You communicated this to your team member. But after three month when performance did not improve again you communicated the same to senior management. What type of communication you used in these two situations.,,,[Qno: PML_2793] >> ,,,,
,,,,,,1,"Informal Verbal,  Formal Written",,,,,
,,,,,,,"Informal Verbal, Informal Written",,,,,
,,,,,,,"Formal Written, Formal Written",,,,,
,,,,,,,"Informal Written, Formal Written",,,,,
Radio,COM,0,1,SingleQuestion,Performance report presents the results of the analysis as compared to the performance measurement baseline. Some common formats of performance reports are:,,,[Qno: PML_2794] >> ,,,,
,,,,,,1,"Bar charts, S Curves, Histograms",,,,,
,,,,,,,"Fishbone Diagram, S Curves, Histograms, Pareto Diagrams",,,,,
,,,,,,,"S Curves, Responsibility Assignment Matrices ,Histograms",,,,,
,,,,,,,"Bar charts, Control Charts, Histograms",,,,,
Radio,COM,0,1,SingleQuestion,You are in the closure phase of current project and interacting with team members to document the Lessons learned. You will include all the following in the Lessons Learned documentation EXCEPT:,,,[Qno: PML_2795] >> Any lessons learned session should focuses on identifying project successes and project failures.,,,,
,,,,,,1,Only positive aspects of the project which can be used by others in the company,,,,,
,,,,,,,Reasoning behind corrective action,,,,,
,,,,,,,Cause of Variances,,,,,
,,,,,,,Reasons for schedule variances if the project delivered late,,,,,
Radio,FW,0,1,SingleQuestion,What is the logical order of the 5 Process Groups?,,,[Qno: PML_148] >> ,,,,
,,,,,,,"Planning, Initiating, Executing, Monitoring and Controlling, Closing.",,,,,
,,,,,,,"Initiating, Planning, Monitoring and Controlling, Executing, Closing.",,,,,
,,,,,,,"Initiating, Executing, Planning, Monitoring and Controlling, Closing.",,,,,
,,,,,,1,"Initiating, Planning, Executing, Monitoring and Controlling, Closing.",,,,,
Radio,FW,0,1,SingleQuestion,"In the context of progressive elaboration of project scope, which statement is not appropriate",,,"[Qno: PML_618] >> PMBOK(r) Guide 4th Edition, page 7.",,,,
,,,,,,,It is a characteristic of projects that accompanies the concepts of temporary and unique.,,,,,
,,,,,,,It means developing in steps. It not should be confused with scope creep.,,,,,
,,,,,,1,"It signals a weak spot in the scope definition process, caused by incomplete contracts and specifications.",,,,,
,,,,,,,"If managed properly, it integrates elaboration of project and deliverable specifications.",,,,,
Radio,FW,0,1,SingleQuestion,When identifying the basis of the business need for a project all of the following can be considered except,,,[Qno: PML_621] >> Regular plant maintenance is operational activity.,,,,
,,,,,,1,Regular plant maintenance.,,,,,
,,,,,,,Market demands.,,,,,
,,,,,,,Technological advances.,,,,,
,,,,,,,Legal requirements.,,,,,
Radio,FW,0,1,SingleQuestion,You are using a Phase gate approach for your project. What do you need to consider?,,,"[Qno: PML_637] >> PMBOK(r) Guide 4th Edition, page 19",,,,
,,,,,,,"Gates are often called kill points, when they are used to eliminate weak team members.",,,,,
,,,,,,,Phase gates are often used to verify entry criteria of a previous phase and exit criteria of the next one.,,,,,
,,,,,,1,The order of phases must be strictly consecutive without overlapping in order to allow for gates.,,,,,
,,,,,,,If phase gate is approaching fast then it is a sign of poor planning,,,,,
Radio,FW,0,1,SingleQuestion,Which is not correct about initial phase of a project?,,,[Qno: PML_955] >> Because not many resources committed at this stage there is lease cost associated in this phase.,,,,
,,,,,,,Stake holders have maximum influence during this phase,,,,,
,,,,,,,The highest uncertainty is at this stage of the project.,,,,,
,,,,,,1,The cost associated at the initial phase of the project is highest.,,,,,
,,,,,,,All of the above,,,,,
Radio,FW,0,1,SingleQuestion,Which statement is correct :,,,[Qno: PML_1970] >> ,,,,
,,,,,,1,PMBoK deals only with Project Management Processes,,,,,
,,,,,,,PMI is not any more responsible form PMBOK.,,,,,
,,,,,,,PMBOK will be changed every year in December.,,,,,
,,,,,,,PMBOK has 9 process groups and 42 processes.,,,,,
Radio,FW,0,1,SingleQuestion,Risk identification is part of,,,[Qno: PML_2145] >> New risk or secondary risk or residual risk may get triggered in monitoring and controlling of the project. But initial identification happens in planning phase only.,,,,
,,,,,,1,Planning of the project,,,,,
,,,,,,,Monitoring and Controlling of the project,,,,,
,,,,,,,Execution of the project,,,,,
,,,,,,,Different project stages depending on the type of the project,,,,,
Radio,FW,0,1,SingleQuestion,What is the last activity on the project,,,"[Qno: PML_2178] >> The sequence is 1- Closing Contracts, 2-Transitioning final product, service or result, 3- Updating OPA, 4- Releasing project resources",,,,
,,,,,,,"Transitioning final product, service, or result",,,,,
,,,,,,1,Releasing project resources,,,,,
,,,,,,,Updating organizational process assets,,,,,
,,,,,,,Closing Contract,,,,,
Radio,FW,0,1,SingleQuestion,"Your sponsor believes in ""SMART"" goals for evaluating the objectives or goals for your project. In this context, SMART includes all the following keywords EXCEPT:",,,"[Qno: PML_2182] >> SMART- Specific, Measurable, Attainable, Realistic & Time bound",,,,
,,,,,,, Measurable,,,,,
,,,,,,, Relevant,,,,,
,,,,,,, Attainable,,,,,
,,,,,,1, Significant,,,,,
Radio,FW,0,1,SingleQuestion,Which of the following processes is part of the Planning Process Group?,,,[Qno: PML_2187] >> ,,,,
,,,,,,, Manage Stakeholders Expectations,,,,,
,,,,,,, Acquire Project Team,,,,,
,,,,,,1, Identify Risks,,,,,
,,,,,,, Identify Stakeholders,,,,,
Radio,FW,0,1,SingleQuestion,"As a project manager you have completed one project, now while reviewing the costs, you observed that most of the project`s budget was utilized for activities performed in processes relating to one particular process group. This Process Group is:",,,[Qno: PML_2194] >> ,,,,
,,,,,,, Planning Process Group,,,,,
,,,,,,1, Executing Process Group,,,,,
,,,,,,, Monitoring and Controlling Process Group,,,,,
,,,,,,, Closing Process Group,,,,,
Radio,FW,0,1,SingleQuestion,Which activity is part of monitoring and controlling process group,,,[Qno: PML_2202] >> ,,,,
,,,,,,1,Influencing the factors that could circumvent integrated change control so that only approved changes are implemented,,,,,
,,,,,,,Confirming human resource availability and obtaining the team necessary,,,,,
,,,,,,,Making relevant & planned information available to project stakeholders,,,,,
,,,,,,,Auditing the quality requirements,,,,,
Radio,FW,0,1,SingleQuestion,"In your project, you create project documents which will help you when managing the project. Which of the following is NOT an example of project documents?",,,[Qno: PML_2207] >> Cost Baseline is part of Project Management Plan,,,,
,,,,,,1,Cost Baseline,,,,,
,,,,,,,Assumption log,,,,,
,,,,,,,Roles and responsibilities,,,,,
,,,,,,,Risk register,,,,,
Radio,FW,0,1,SingleQuestion,In a weak matrix organization the role of project manager is,,,[Qno: PML_2209] >> ,,,,
,,,,,,1,Coordinator,,,,,
,,,,,,,Manager with considerable authority,,,,,
,,,,,,,Support person,,,,,
,,,,,,,Functional manager,,,,,
Radio,FW,0,1,SingleQuestion,"You were the project manager of X company for a long time, and had done lots of project management practices. Recently, you have joined another company Y and assigned to a project. You should _________.",,,[Qno: PML_2304] >> ,,,,
,,,,,,,Use the forms of company Y,,,,,
,,,,,,1,Use the forms of company Y and instruct about the good project management practices,,,,,
,,,,,,,Talk to change control board,,,,,
,,,,,,,Use the forms of company X and instruct about the good project management practices,,,,,
Radio,FW,0,1,SingleQuestion,"Standards, procedures, org systems, templates and forms which are available in the organization to help projects are called",,,[Qno: PML_2305] >> ,,,,
,,,,,,1,Organizational Process Assets,,,,,
,,,,,,,Organizational Constraints,,,,,
,,,,,,,Organizational Systems and Procedures,,,,,
,,,,,,,Organizational Methodologies,,,,,
Radio,FW,0,1,SingleQuestion,The market conditions are a part of the________.,,,[Qno: PML_2320] >> There are many factors which contribute for Enterprise Environmental Factors and Market Condition is one of those. PMBOK(r) Guide 4th Edition Page-434,,,,
,,,,,,,Project management concerns,,,,,
,,,,,,1,Enterprise environmental factors,,,,,
,,,,,,,Organizational process assets,,,,,
,,,,,,,Project Charter,,,,,
Radio,FW,0,1,SingleQuestion,In your project schedule network diagram there is some dependency on government agency. What does this dependency called,,,[Qno: PML_2383] >> ,,,,
,,,,,,1,External dependencies,,,,,
,,,,,,,Internal dependencies,,,,,
,,,,,,,Discretionary dependencies,,,,,
,,,,,,,Hard Dependency,,,,,
Radio,FW,0,1,SingleQuestion,Least risky phase in any project is,,,"[Qno: PML_2413] >> Cost wise there is nothing much to loss then earlier planning efforts if planning fails, because execution has not started. Secondly you are discovering risk & planning their response in planning phase.",,,,
,,,,,,,Closing,,,,,
,,,,,,,Execution,,,,,
,,,,,,,Control,,,,,
,,,,,,1,Planning,,,,,
Radio,FW,0,1,SingleQuestion,What is true about fast tracking of the projects?,,,[Qno: PML_2756] >> ,,,,
,,,,,,,generally have less risk than similar projects.,,,,,
,,,,,,,are generally staffed by employees with obvious management potential.,,,,,
,,,,,,,involve assigning additional resources to key activities so that they will be completed sooner.,,,,,
,,,,,,1,project may be completed in less time than similar projects.,,,,,
Radio,HM,0,1,SingleQuestion,"You recently join a new organization and has been assigned to a high visibility project because of previous success in similar kind of projects. Now to execute the staff for which you need to negotiate with functional managers, recruiting agencies, HR department and negotiate resources based on  personal characteristics, competency levels, and availability of the potential team members. Which of the following processes provides the tools and techniques which describe negotiations?",,,[Qno: PML_162] >> ,,,,
,,,,,,,Develop Human Resource Plan,,,,,
,,,,,,,Develop Project Team,,,,,
,,,,,,,Manage Project Team,,,,,
,,,,,,1,Acquire Project Team,,,,,
Radio,HM,0,1,SingleQuestion,You are assigned as the project manager of an important project. To emphasis the importance and benefits of this project to the society you brought some high profile celebrity to address one of the project meeting. What type of power you have as project manager on this project.,,,[Qno: PML_165] >> Project Manager has Formal Power over his team members.,,,,
,,,,,,,Referent power,,,,,
,,,,,,,Coercive power,,,,,
,,,,,,,Expert power,,,,,
,,,,,,1,Formal power,,,,,
Radio,HM,0,1,SingleQuestion,The project team of an international project will generally consider following factors except:,,,[Qno: PML_168] >> ,,,,
,,,,,,,Travel requirements for face-to-face meetings,,,,,
,,,,,,,Local holidays,,,,,
,,,,,,,Time-zone differences,,,,,
,,,,,,1,Project reporting format,,,,,
Radio,HM,0,1,SingleQuestion,As a project  what would be your least preferred conflict resolution technique because it lead to the least positive results?,,,[Qno: PML_174] >> ,,,,
,,,,,,1,Forcing,,,,,
,,,,,,,Compromising,,,,,
,,,,,,,Confronting,,,,,
,,,,,,,Avoidance,,,,,
Radio,HM,0,1,SingleQuestion,After estimate activity resources process you are looking for people who can be assigned to identified activities. But you noticed that your team members do not have desired skills. What would you do now?,,,"[Qno: PML_564] >> PMBOK(r) Guide 4th Edition, page 225 (?Training needs?).",,,,
,,,,,,,Reduce level of effort,,,,,
,,,,,,,Plan quality audits,,,,,
,,,,,,,Plan quality inspections,,,,,
,,,,,,1,Develop a training plan,,,,,
Radio,HM,0,1,SingleQuestion,In in your recent observation you sensed a slightly negative attitude in your team. Which of the following document is NOT used to understand and improve the situation.,,,"[Qno: PML_588] >> PMBOK(r) Guide 4th Edition, page 236.",,,,
,,,,,,,Project Staff Assignments,,,,,
,,,,,,,Team Performance Assessments,,,,,
,,,,,,,Performance Reports,,,,,
,,,,,,1,Cost Baseline,,,,,
Radio,HM,0,1,SingleQuestion,Which option is most relevant for a 360 degree review? ,,,[Qno: PML_636] >> ,,,,
,,,,,,,Assessments from different perspectives leave no weak spot of a person unaddressed.,,,,,
,,,,,,1,The reviewed person will regard the assessment process as fair and developmental.,,,,,
,,,,,,,"Managers will be assessed by their subordinates, enforcing a more participative style.",,,,,
,,,,,,,One can use a simple standard questionnaire to gather data from the reviewers.,,,,,
