View,Category,Randomize,Score,Type,Question,Correct,Answers,Note,Correct_1,Score_1,Case Insensitive,Correlation
,,,,,,,Define Activities,,,,,
,,,,,,,Estimate Activity Duration,,,,,
,,,,,,,Estimate Activity Resource,,,,,
,,,,,,1,Develop Schedule,,,,,
Radio,TM,0,1,SingleQuestion,Expert judgment is most frequently used tool in all the PMBoK which tool is least used among the given below.,,,[Qno: PML_2893] >> Rolling wave planning is used only when defining activities. This is the best answer among the options.,,,,
,,,,,,,Communication Methods,,,,,
,,,,,,,Project Management Software,,,,,
,,,,,,,Reserve Analysis,,,,,
,,,,,,1,Rolling Wave Planning,,,,,
Radio,TM,0,1,SingleQuestion,You can NOT use parametric estimating while you are,,,[Qno: PML_2896] >> Estimate Activity Resources does not use parametric estimating,,,,
,,,,,,,Estimating Activity Duration,,,,,
,,,,,,,Estimating Cost of activities,,,,,
,,,,,,1,Estimating Resource on any activity,,,,,
,,,,,,,None of the above,,,,,
Radio,TM,0,1,SingleQuestion,Critical Chain Method is based on,,,[Qno: PML_2898] >> ,,,,
,,,,,,1,Theory of Constraints,,,,,
,,,,,,,Theory of Relativity,,,,,
,,,,,,,Theory of Probability,,,,,
,,,,,,,Theory of Assumptions,,,,,
Radio,TM,0,1,SingleQuestion,Lead and lag are activity attributes they used while,,,[Qno: PML_2904] >> ,,,,
,,,,,,1,Developing schedule,,,,,
,,,,,,,Estimating Activity Duration,,,,,
,,,,,,,Estimating Activity Resources,,,,,
,,,,,,,Estimating Activity Cost,,,,,
Radio,TM,0,1,SingleQuestion,"You have released some  product to the customer but customer has not verified the product. Your boss told you that in order to utilize assigned resource you start planning for next phase, although we know that you may have to change the plan to incorporate suggested feedback. This is an example of ",,,[Qno: PML_2906] >> ,,,,
,,,,,,1,Fast Tracking,,,,,
,,,,,,,Crashing,,,,,
,,,,,,,Smart Decision,,,,,
,,,,,,,High Resource Utilization,,,,,
Radio,TM,0,1,SingleQuestion,Which one of these is NOT example of crashing?,,,[Qno: PML_2907] >> ,,,,
,,,,,,,Approving overtime,,,,,
,,,,,,,Brining the additional resources,,,,,
,,,,,,,Paying to expedite delivery to activities on the critical path,,,,,
,,,,,,1,Team working overtime on non-critical activities,,,,,
Radio,TM,0,1,SingleQuestion,The outcome of the what-if scenario analysis can be used ,,,[Qno: PML_2908] >> ,,,,
,,,,,,,To assess the feasibility of the project schedule under adverse conditions,,,,,
,,,,,,,In preparing contingency and response plan to overcome unexpected situation,,,,,
,,,,,,,In mitigating the impact of unexpected situation,,,,,
,,,,,,1,All of the above,,,,,
Radio,TM,0,1,SingleQuestion,Project schedule can not be presented in which of the following format,,,[Qno: PML_2909] >> Tornado Diagrams are used for sensitivity analysis and part of quantitative risk analysis,,,,
,,,,,,,Milestone charts,,,,,
,,,,,,,Bar Charts,,,,,
,,,,,,,Project Schedule Network Diagrams,,,,,
,,,,,,1,Tornado Diagrams,,,,,
Radio,TM,0,1,SingleQuestion,Schedule baseline is accepted and approved by,,,[Qno: PML_2910] >> PMBOK(r) Guide 4th Edition Page 159,,,,
,,,,,,1,Project Management Team,,,,,
,,,,,,,Project Manager,,,,,
,,,,,,,Sponsor,,,,,
,,,,,,,Management,,,,,
Radio,TM,0,1,SingleQuestion,Schedule data can not includes,,,[Qno: PML_2911] >> PMBOK(r) Guide 4th Edition Page 159,,,,
,,,,,,,"Schedule milestones, Schedule activities",,,,,
,,,,,,,Activity attributes,,,,,
,,,,,,,Cash flow projections,,,,,
,,,,,,1,Cost performance baseline,,,,,
Radio,TM,0,1,SingleQuestion,Schedule data can not includes,,,[Qno: PML_2912] >> PMBOK(r) Guide 4th Edition Page 159,,,,
,,,,,,,Documentation of all identified assumptions an constraints,,,,,
,,,,,,,Resource requirement by time period,,,,,
,,,,,,,Resource leveled schedule and not resource-leveled schedule,,,,,
,,,,,,1,Scheduling of management reserves,,,,,
Radio,TM,0,1,SingleQuestion,You do not need organization process assets for ,,,[Qno: PML_2925] >> ,,,,
,,,,,,1,Sequencing activities,,,,,
,,,,,,,Define Activities,,,,,
,,,,,,,Develop Schedule,,,,,
,,,,,,,Estimate Activity Duration,,,,,
Radio,TM,0,1,SingleQuestion,"Finance department informed you that they cannot release more than $ 100,000 this month for your project. And this can be done only after 20th of this month. This is an example of -----",,,[Qno: PML_2952] >> ,,,,
,,,,,,,Milestone,,,,,
,,,,,,,Deadline,,,,,
,,,,,,1,Constraint,,,,,
,,,,,,,Risk,,,,,
Radio,TM,0,1,SingleQuestion,What is not true about  project schedule and schedule baseline,,,[Qno: PML_2953] >> ,,,,
,,,,,,1,Both are Same,,,,,
,,,,,,,"Project schedule is live document, schedule baseline is snapshot of project schedule.",,,,,
,,,,,,,"Project schedule is part of project document, schedule baseline is part of project management plan",,,,,
,,,,,,,"Project schedule can be updated anytime, schedule baseline can be changed only after approval",,,,,
Radio,TM,0,1,SingleQuestion,Resource Breakdown Structure is developed in,,,[Qno: PML_2954] >> ,,,,
,,,,,,,Develop Human Resource Plan,,,,,
,,,,,,,Acquire Project Team,,,,,
,,,,,,1,Estimate Activity Resource,,,,,
,,,,,,,Estimate Activity Human Resource,,,,,
Radio,TM,0,1,SingleQuestion,Rolling wave planning is required for,,,[Qno: PML_2955] >> ,,,,
,,,,,,1,Defining activities,,,,,
,,,,,,,Developing Schedule,,,,,
,,,,,,,Creating WBS,,,,,
,,,,,,,Colleting Requirement,,,,,
Radio,TM,0,1,SingleQuestion,All the inputs required to perform the given processes is available to you which of the following does not need expert judgement?,,,[Qno: PML_2956] >> ,,,,
,,,,,,,Defining activities,,,,,
,,,,,,,Estimating activity durations,,,,,
,,,,,,,Estimate Activity Resources,,,,,
,,,,,,1,Developing Schedule,,,,,
Radio,TM,0,1,SingleQuestion,What information do you NOT need for controlling schedule,,,[Qno: PML_2957] >> ,,,,
,,,,,,1,Activity Attribute,,,,,
,,,,,,,Work Performance Information,,,,,
,,,,,,,Project Schedule,,,,,
,,,,,,,Project Management Plan,,,,,
Radio,TM,0,1,SingleQuestion,"For an activity you got following estimates from your technical expert <BR>
Optimistic time: 10 Days, Pessimistic Time: 18 Days, Mostlikely Time: 13 Days<BR>
What is the probability that you will be able to complete this activity within 16 days.",,,"[Qno: PML_2958] >> Sigma=SD (Standard Deviation) = (P-O)/6 = (18-10)/6 = 1.34
Mean = (O+P+4M)/6 = (10 + 18 + 52)/6 = 80/6 = 14.34<BR>

1 Sigma= 68.40% =14.34 +/- 1.34 = between 13 & 15.68 Days<BR>
2 Sigma= 95.44%<BR>
3 Sigma= 99.73%<BR>
6 Sigma= 99.99%<BR>",,,,
,,,,,,1, 68%.,,,,,
,,,,,,, 95%.,,,,,
,,,,,,, 97%.,,,,,
,,,,,,, 99%.,,,,,
Radio,TM,0,1,SingleQuestion,"For an activity you got following estimates from your technical expert <BR>
Optimistic time: 10 Days, Pessimistic Time: 18 Days, Mostlikely Time: 13 Days<BR>
What is the probability that you will be able to complete this activity within 19 days.
",,,"[Qno: PML_2959] >> Sigma=SD (Standard Deviation) = (P-O)/6 = (18-10)/6 = 1.34
Mean = (O+P+4M)/6 = (10 + 18 + 52)/6 = 80/6 = 14.34<BR>

1 Sigma= 68.40% <BR>
2 Sigma= 95.44%<BR>
3 Sigma= 99.73% = 14.34 +/- 1.34*3 = 14.34 +/-  4.02 = between 10.32 & 18.36<BR>
6 Sigma= 99.99%",,,,
,,,,,,, 68%.,,,,,
,,,,,,, 95%.,,,,,
,,,,,,, 97%.,,,,,
,,,,,,1, 99%.,,,,,
Radio,TM,0,1,SingleQuestion,"For an activity you got following estimates from your technical expert<BR>
Optimistic time: 10 Days, Pessimistic Time: 18 Days, Mostlikely Time: 13 Days<BR>
How many days are required to complete the activity with 99.99% confidence level",,,"[Qno: PML_2960] >> Sigma=SD (Standard Deviation) = (P-O)/6 = (18-10)/6 = 1.34
Mean = (O+P+4M)/6 = (10 + 18 + 52)/6 = 80/6 = 14.34<BR><BR>

1 Sigma= 68.40% <BR>
2 Sigma= 95.44%<BR>
3 Sigma= 99.73% <BR>
6 Sigma= 99.99% = 14.34 +/- 1.34*6 = 14.34 +/-  4.02 = between 6.3 & 22.38",,,,
,,,,,,,Maximum 19 Days,,,,,
,,,,,,,Maximum 15 Days,,,,,
,,,,,,1,Maximum 23 Days,,,,,
,,,,,,,Maximum 21 Days,,,,,
Radio,TM,0,1,SingleQuestion,What is the meaning of work contour for any activity,,,[Qno: PML_2961] >> ,,,,
,,,,,,1,Distribution of cost or efforts load on time line,,,,,
,,,,,,,Distribution of time for any activity for all resources,,,,,
,,,,,,,Distribution of  resources across any geographical location,,,,,
,,,,,,,None of the above,,,,,
Radio,TM,0,1,SingleQuestion,Which of these is not activity type,,,[Qno: PML_2962] >> ,,,,
,,,,,,,Fixed Duration,,,,,
,,,,,,,Fixed Unit,,,,,
,,,,,,,Fixed Efforts,,,,,
,,,,,,1,Fixed Deadline,,,,,
Radio,TM,0,1,SingleQuestion,Analogous estimating is about using your past experience to estimate. When do you need this technique?,,,[Qno: PML_2963] >> ,,,,
,,,,,,1,For estimating Activity durations,,,,,
,,,,,,,For estimating activity resources,,,,,
,,,,,,,For estimating critical path,,,,,
,,,,,,,For estimating critical chain,,,,,
Radio,TM,0,1,SingleQuestion,You can apply leads and lags on project schedule while,,,[Qno: PML_2964] >> ,,,,
,,,,,,,Developing schedule,,,,,
,,,,,,,Sequencing activities,,,,,
,,,,,,,Estimating activity durations,,,,,
,,,,,,1,Only 1 & 2 are correct,,,,,
Radio,TM,0,1,SingleQuestion,Resource calendar information is not required for,,,[Qno: PML_2965] >> ,,,,
,,,,,,1,Sequence activities,,,,,
,,,,,,,Estimate Activity Durations,,,,,
,,,,,,,Estimate Activity Resources,,,,,
,,,,,,,Develop Schedule,,,,,
Radio,TM,0,1,SingleQuestion,Schedule baseline is required for ,,,[Qno: PML_2966] >> ,,,,
,,,,,,,Develop Human Resource Plan,,,,,
,,,,,,,Develop Schedule,,,,,
,,,,,,1,Plan Quality,,,,,
,,,,,,,Project Risk Management,,,,,
Radio,TM,0,1,SingleQuestion,Schedule Management Plan is developed in ------- process,,,[Qno: PML_2967] >> ,,,,
,,,,,,,Develop Schedule,,,,,
,,,,,,,Time Management Knowledge Area,,,,,
,,,,,,,Define Activities,,,,,
,,,,,,1,Develop Project Management Plan,,,,,
