View,Category,Randomize,Score,Type,Question,Correct,Answers,Note,Correct_1,Score_1,Case Insensitive,Correlation
,,,,,,1,Unknown Unknowns,,,,,
,,,,,,,Known Unknowns,,,,,
,,,,,,,Amount of work completed,,,,,
Radio,CM,0,1,SingleQuestion,Which performance measurement tells you that how much more  money is required to finish the project?,,,[Qno: PML_937] >> Estimate to completion calculates how much more of the budget is needed to complete the project.,,,,
,,,,,,,EV,,,,,
,,,,,,1,ETC,,,,,
,,,,,,,EAC,,,,,
,,,,,,,TCPI,,,,,
Radio,CM,0,1,SingleQuestion,"If the Earned Value is equal to Actual Cost, What does it means:",,,"[Qno: PML_970] >> Cost Variance = EV - AC . Therefore if EV = AC, the Cost Variance is zero .",,,,
,,,,,,,There is no schedule variance,,,,,
,,,,,,1,There is no cost variance,,,,,
,,,,,,,Schedule Variance Index is 1,,,,,
,,,,,,,Project is on budget and on schedule,,,,,
Radio,CM,0,1,SingleQuestion,Which is not part of Performance Measurements?,,,"[Qno: PML_973] >> Forecasting, calculating variance and calculating original planned value is required for measuring the performance. Calculating Earn Value is part of cost control. Output of cost control is used for performance measurement.",,,,
,,,,,,1,Calculating Earned Value,,,,,
,,,,,,,Calculating ETC,,,,,
,,,,,,,Calculating Cost Variance,,,,,
,,,,,,,Calculating Planned Value,,,,,
Radio,CM,0,1,SingleQuestion,"In your project, CPI = 0.9 and PV = 400, AC = 500, BAC = 900. What will be the EAC if the trend continues?",,,[Qno: PML_1057] >> ,,,,
,,,,,,1,1000,,,,,
,,,,,,,600,,,,,
,,,,,,,512,,,,,
,,,,,,,480,,,,,
Radio,CM,0,1,SingleQuestion,Cost Performance Index (CPI) is ,,,[Qno: PML_1058] >> ,,,,
,,,,,,,Earned Value(EV) / Budgeted Cost(BC),,,,,
,,,,,,,Cost Variance(CV) / Actual Cost(AC),,,,,
,,,,,,1,Earned Value(EV) / Actual Cost(AC),,,,,
,,,,,,,Planned Value(PV) / Budgeted Cost(BC),,,,,
Radio,CM,0,1,SingleQuestion,"Ravi is a project manager of $100,000 project. According to the schedule, Ravi&rsquo;s team should have completed 75% of the work by now. But at the latest status meeting, the team reported that they have actually completed only 50% of the work. The team has spent $75,000 so far on the project. How would you BEST describe this project?",,,"[Qno: PML_1160] >> BAC= $ 100,000 <BR>
PV= $ 75,000<BR>
AC= $ 75,000<BR>
EV= $ 50,000<BR><BR>

CPI= EV/AC = .67<BR>
SPI= EV/PV = .67<BR>
",,,,
,,,,,,,The project is ahead of schedule and within its budget,,,,,
,,,,,,,The project is behind schedule and within its budget,,,,,
,,,,,,,The project is ahead of schedule and over its budget,,,,,
,,,,,,1,The project is behind schedule and over its budget,,,,,
Radio,CM,0,1,SingleQuestion, All of the following are incorrect regarding the computation of EAC except?,,,"[Qno: PML_1369] >> Four formulae of EAC calculation: EAC = AC + ETC; <BR>
EAC = AC + BAC -EV; <BR>
EAC = BAC / CPI; <BR>
EAC = AC + (BAC - EV) / (CPI x SPI). <BR>
PMBOK (r) Guide, pp 184-185",,,,
,,,,,,1, EAC calculations either includes AC or BAC or both,,,,,
,,,,,,, EV is always included,,,,,
,,,,,,, SPI is always included ,,,,,
,,,,,,, ETC is never used in an EAC calculation,,,,,
Radio,CM,0,1,SingleQuestion,+ / - 50 % range of estimate is called,,,"[Qno: PML_1496] >> Rough order of magnitude (ROM):  +/- 50%<BR>
A Budget estimate: -10% to plus 25%: <BR>
Definitive estimates: +/- 10%<BR>",,,,
,,,,,,1, Rough order of magnitude estimate ,,,,,
,,,,,,, Budget estimate,,,,,
,,,,,,, Definitive estimate,,,,,
,,,,,,, Predictive uncertainty estimate,,,,,
Radio,CM,0,1,SingleQuestion,What is the BEST way to make an accurate forecasting of ETC? ,,,[Qno: PML_1749] >> ,,,,
,,,,,,,BAC - EV,,,,,
,,,,,,1,Manual Forecasting of cost of remaining work based on work performance information,,,,,
,,,,,,,(BAC - EV)/CPI,,,,,
,,,,,,,EAC - AC,,,,,
Radio,CM,0,1,SingleQuestion,How to calculate Delphi Estimate using the Best and Worst Case,,,[Qno: PML_1876] >> ,,,,
,,,,,,1,(Best + Worst) / 2,,,,,
,,,,,,,(Best + Worst) / 6,,,,,
,,,,,,,(Worst-Best) / 2,,,,,
,,,,,,,none of the above,,,,,
Radio,CM,0,1,SingleQuestion,"In your project, you are using cost aggregation, expert judgment, and historical relationships to establish a cost performance baseline. This is performed during:",,,"[Qno: PML_2034] >> Determine Budget is the process of aggregating the estimated costs of individual activities or work packages to establish an authorized cost baseline. Tools used in this process are Cost Aggregation, Reserve Analysis, Expert Judgment, Historical Relationships, Funding Limit Reconciliation",,,,
,,,,,,1, Determine Budget,,,,,
,,,,,,, Control Costs,,,,,
,,,,,,, Estimate Costs,,,,,
,,,,,,, Create WBS,,,,,
Radio,CM,0,1,SingleQuestion,Your sponsor has asked you to use payback period as a selection criterion to select amongst 3 competing projects. All of the following statements related to payback period are correct EXCEPT:,,,[Qno: PML_2109] >> ,,,,
,,,,,,,Number of years required to get back the initial investment in the project.,,,,,
,,,,,,,It s a project selection criterion,,,,,
,,,,,,,The initial investment in the project will not impact the selection criteria when payback period is used for project selection.,,,,,
,,,,,,1,It takes the discount rate into account to determine the best possible option.,,,,,
Radio,CM,0,1,SingleQuestion,Work Performance Measurement is output of the Control Schedule Process. Which of the following are work performance measurement to the Control Schedule process? ,,,[Qno: PML_2220] >> PMBOK(r) Guide 4th Edition Page 163,,,,
,,,,,,1,SV and SPI,,,,,
,,,,,,,SPI and CPI,,,,,
,,,,,,,EAC and SPI,,,,,
,,,,,,,SV and CV,,,,,
Radio,CM,0,1,SingleQuestion,"Project A will take 2 years to complete and has NPV value $100,000 and Project B will take 4 years to complete and has NPV value $80,000. What is the opportunity cost of selecting Project A?",,,[Qno: PML_2238] >> Opportunity cost of selecting Project A is value of Project B.,,,,
,,,,,,,$ 35000,,,,,
,,,,,,1,$ 80000,,,,,
,,,,,,,$ 30000,,,,,
,,,,,,,$ 130000,,,,,
Radio,CM,0,1,SingleQuestion,"Project A has a payback period of 20 months. Project B has a cost of $100,000, with expected cash inflows of $25,000 the first year and $10,000 per quarter after that. Which project would you recommend?",,,"[Qno: PML_2240] >> Payback period of project B: <BR>
Setup cost = First Year inflow + Remaining inflow => 100,000 = 25,000 + 10,000 x months/3<BR>
Payback period (months) = (100,000 - 25,000)*3/10,000 => 3*75,000/10,000= 22.5 Months<BR>

Payback period of project A is less than the same of B therefore select project A.",,,,
,,,,,,,Select project A because payback period is 20 month,,,,,
,,,,,,,Select project B because payback period is 19 month,,,,,
,,,,,,1,Select project A because it has less payback period than B&rsquo;s,,,,,
,,,,,,,Select project B because it has less payback period than A&rsquo;s,,,,,
Radio,CM,0,1,SingleQuestion,A technique used to predict the future based on the actual performance of the project till date is called,,,"[Qno: PML_2244] >> In Variance Analysis you compare actual vs. planned, no prediction is involved in this tool/technique.",,,,
,,,,,,,Variance Analysis,,,,,
,,,,,,1,Forecasting,,,,,
,,,,,,,Issue Analysis,,,,,
,,,,,,,Pareto Analysis,,,,,
Radio,CM,0,1,SingleQuestion,While doing ------- you would use budget forecast information.,,,[Qno: PML_2251] >> ,,,,
,,,,,,,Identify Stakeholders,,,,,
,,,,,,1,Reports performance,,,,,
,,,,,,,Plan communications,,,,,
,,,,,,,Manage stakeholder expectations,,,,,
Radio,CM,0,1,SingleQuestion,You are a project manager of a automotive company. You want to manage the variance of cost between what was planned and what actually occurred. Which of the following methodology you should use?,,,[Qno: PML_2255] >> ,,,,
,,,,,,,Earned Value (EV),,,,,
,,,,,,,Planned Value,,,,,
,,,,,,,Accounting,,,,,
,,,,,,1,Earned Value Management (EVM),,,,,
Radio,CM,0,1,SingleQuestion,Which estimating technique is most accurate?,,,[Qno: PML_2258] >> ,,,,
,,,,,,,Analogous estimating,,,,,
,,,,,,,Parametric modeling,,,,,
,,,,,,1,Bottom-up estimating,,,,,
,,,,,,,None of the above,,,,,
Radio,CM,0,1,SingleQuestion,"What is the present value if the organization expects to make $5,000 four years from now and the annual interest rate is 5 percent?",,,[Qno: PML_2263] >> = 5000/ (1.05)^4,,,,
,,,,,,1,$ 4114,,,,,
,,,,,,,$ 5000,,,,,
,,,,,,,$ 2500,,,,,
,,,,,,,$ 4500,,,,,
Radio,CM,0,1,SingleQuestion,"Your project will cost $90,000 to your company in coming 10 months. But after its completion organization will get benefit of $6,000 per month. What is the back  period of the project?",,,"[Qno: PML_2264] >> 90,000/ 6,000 = 15 months. Payback period will start after project finishes.",,,,
,,,,,,,10 Months,,,,,
,,,,,,,1 Year,,,,,
,,,,,,1,15 Months,,,,,
,,,,,,,3 Years,,,,,
Radio,CM,0,1,SingleQuestion,Make-or-buy decisions measure the cost of both options. What are these two options?,,,[Qno: PML_2321] >> While making make or buy decision you need to consider direction and indirect both type of costs,,,,
,,,,,,,"Tactical, Strategic",,,,,
,,,,,,,"Management, Project",,,,,
,,,,,,1,"Direct, Indirect",,,,,
,,,,,,,"Direct, Management",,,,,
Radio,TM,0,1,SingleQuestion,Comparing target dates with the actual or forecast start and finish dates is called :,,,[Qno: PML_2373] >> ,,,,
,,,,,,,Earned Value,,,,,
,,,,,,,Progress Reporting,,,,,
,,,,,,1,Variance Analysis,,,,,
,,,,,,,Crashing,,,,,
Radio,CM,0,1,SingleQuestion,"Which process has following output: Activity cost estimates, Basis of estimates, and Project document updates",,,[Qno: PML_2550] >> ,,,,
,,,,,,,Determine Budget,,,,,
,,,,,,1,Estimate Costs,,,,,
,,,,,,,Control Costs,,,,,
,,,,,,,None of the above,,,,,
Radio,CM,0,1,SingleQuestion,Against what you measure cost performance on the project?,,,[Qno: PML_2669] >> ,,,,
,,,,,,,Cost management plan,,,,,
,,,,,,1,Cost performance baseline,,,,,
,,,,,,,Estimate to Complete,,,,,
,,,,,,,Chart of accounts,,,,,
Radio,CM,0,1,SingleQuestion,You are estimating resources required for activity what information you need?,,,"[Qno: PML_2678] >> How many, what kind / skill / experience is required for completing any activity is influenced by availability of resource when you need them. Others are related to cost of activity",,,,
,,,,,,,Cost baseline,,,,,
,,,,,,,Cost management plan,,,,,
,,,,,,1,Resource calendars,,,,,
,,,,,,,Resource rates,,,,,
Radio,CM,0,1,SingleQuestion,Which type of depreciation has the least tax advantage?,,,[Qno: PML_2679] >> Tax advantage is more if there is more deprecation in early ages. For tax advantage best method is double declining balance followed by sum of year digits and then straight line. Salvage value is calculated in all methods.,,,,
,,,,,,1,Straight line,,,,,
,,,,,,,Double declining balance,,,,,
,,,,,,,Sum of years digits,,,,,
,,,,,,,Salvage value,,,,,
Radio,CM,0,1,SingleQuestion,What is the formula for calculating cumulative CPI?,,,[Qno: PML_2680] >> ,,,,
,,,,,,,Sum of the phase wise AC/ Sum of the phase wise EV,,,,,
,,,,,,,Sum of the phase wise PV/ Sum of the phase wise EV,,,,,
,,,,,,1,Sum of the phase wise EV/ Sum of the total actual cost,,,,,
,,,,,,,Sum of the phase wise EV/ Sum of the phase wise PV,,,,,
Radio,CM,0,1,SingleQuestion,"Anil is project manager on construction project, which tool & technique you suggest him for determining budgeting for his project.?",,,"[Qno: PML_2859] >> Pareto is used for causal analysis, other 2 are related to estimating cost.",,,,
,,,,,,,Parametric Modeling,,,,,
,,,,,,,Pareto formulas,,,,,
,,,,,,,Parametric Estimating,,,,,
,,,,,,1,Cost Aggregation,,,,,
Radio,CM,0,1,SingleQuestion,"You are the project manager for an IT project with an 5 months duration and a Budget at Completion (BAC) = $500,000. After two months you have following input for your status reporting: PV = $300,000, EV = $200,000, AC = $350,000. TCPI at EAC, TCPI at BAC?",,,"[Qno: PML_2860] >> TCPI (at BAC) = (BAC- EV) / (BAC - AC) <BR>
TCPI (at EAC) = (BAC - EV) / (EAC - AC)",,,,
,,,,,,1,"57%, 200%",,,,,
,,,,,,,"200%, 57%",,,,,
,,,,,,,"200%, 100%",,,,,
,,,,,,,"91%, 200%",,,,,
Radio,CM,0,1,SingleQuestion,Decomposition is NOT tool and technique of ,,,[Qno: PML_2892] >> ,,,,
,,,,,,,Create WBS,,,,,
,,,,,,,Define Activities,,,,,
,,,,,,1,Estimate Cost,,,,,
,,,,,,,None of the above,,,,,
Radio,CM,0,1,SingleQuestion,What is true about EMV & EVM,,,[Qno: PML_2901] >> Earn value management (EVM) & EVM (Expected Monitory Value) both the concepts use analysis & calculation.,,,,
,,,,,,,Both tools are used in monitoring & controlling processes,,,,,
,,,,,,1,Both involves analysis & mathematical calculation,,,,,
,,,,,,,"EMV does not exist, only EVM is right term",,,,,
,,,,,,,Both are related to earned value,,,,,
