View,Category,Randomize,Score,Type,Question,Correct,Answers,Note,Correct_1,Score_1,Case Insensitive,Correlation
Radio,PM,0,1,SingleQuestion, What is a tool and technique of Close procurements?,,,"[Qno: PML_1457] >> Procurement Audits, Negotiated Settlements, Records Mgmt Systems are tools and technique of close procurement. PMBOK(r) Guide 4th Edition, p. 343",,,,
,,,,,,, Payment systems ,,,,,
,,,,,,, Performance Reporting,,,,,
,,,,,,1, Negotiated settlements,,,,,
,,,,,,, Claims administration,,,,,
Radio,PM,0,1,SingleQuestion,The project manager can perform all the following functions in a procurement except:,,,"[Qno: PML_1515] >> The PM may not be the lead negotiator in procurements. PMBOK(r) Guide 4th Edition, p. 333",,,,
,,,,,,1,Should be the lead negotiator in a procurement ,,,,,
,,,,,,,Have authority to authorize changes to the procurement,,,,,
,,,,,,,Help to clarify and finalize the contract terms and conditions,,,,,
,,,,,,,Take a lead role in auditing the seller&rsquo;s work product,,,,,
Radio,PM,0,1,SingleQuestion,"You have engaged a sole source vendor to procure a critical product for your project that is needed for your project. The vendor submits a contract which is reviewed by your legal team. While most of the provisions are agreeable, there are several questionable provisions that are clearly illegal and unenforceable in the state where the contract will be signed. The vendor has informed you that they will not provide the product or sign the contract without those questionable provisions included. The procurement of this product is critical to the survivability of your business, and time is of the essence. The vendor thinks they have advantageous position and your organization have to comply in order to complete the project. Aside from the questionable provisions in the contract, everything else in the contract is acceptable. As the buyer, your best option moving forward is to:",,,"[Qno: PML_1539] >>  This is a somewhat tricky question and it must be read carefully. Answer A does not help you if time is of the essence - litigations and additional negotiations can take quite a long time. Answer C may or may not be possible and will also take considerable additional time. Answer D would probably work, legally, but may not support the idea of ‘protecting the relationship with the seller&rsquo;. However, it might become your ‘fallback&rsquo; option if B does not work. The best option, Answer B, is to point out the legal problems with the contract and appeal to the vendor&rsquo;s reason. Point out that if it comes down to legal wrangling or a court case, the illegality of the specific contract provisions will be exposed and deemed unenforceable in a court of law. (Most contracts will contain a phrase that states that if any provision of the contract is deemed unenforceable in a court of law, the remaining provisions are still in force.)",,,,
,,,,,,,Find a competing vendor that will provide an equivalent product ,,,,,
,,,,,,,Initiate a legal action against the vendor for attempting to break the law,,,,,
,,,,,,1," Point out that the questionable provisions are unenforceable in the state, and offer to sign the contract immediately if the provisions are removed or modified to be legal",,,,,
,,,,,,,Today you can sign the contract -  even if the questionable provisions are legally unenforceable,,,,,
Radio,PM,0,1,SingleQuestion,In contract negotiation process you ,,,[Qno: PML_1756] >> “Contract negotiation clarifies the structure and requirements of the contract so that mutual agreement can be reached prior to signing the contract.” [PMBoK 12.2.2.7],,,,
,,,,,,,Reaches to acceptable agreement with parties through  communication and compromise.,,,,,
,,,,,,,Clarify and develop a mutual agreement on the responsibilities and authorities that will govern contract administration.,,,,,
,,,,,,,Bargain with the seller with respect to resources and activities in order to come to terms that can be incorporated into the final contract.,,,,,
,,,,,,1,Clarify and develop a mutual agreement on the structure and requirements of the contract.,,,,,
Radio,PM,0,1,SingleQuestion,Which of the following is true from buyer&rsquo;s perspective,,,[Qno: PML_1858] >> ,,,,
,,,,,,,Subcontractors are first considered during the Solicitation Process,,,,,
,,,,,,,Procurement planning does not include consideration of potential subcontracts since this is the duty of the contractor.,,,,,
,,,,,,1,Procurement planning should include consideration of potential subcontracts,,,,,
,,,,,,,none of the above,,,,,
Radio,PM,0,1,SingleQuestion,Cost Plus Percentage of Cost (CPPC) contracts provide:,,,[Qno: PML_1884] >> ,,,,
,,,,,,,A reimbursement of allowable costs plus a fixed fee. This is paid proportionately as the work progresses as per contract.,,,,,
,,,,,,1,A reimbursement of allowable cost of services performed plus an agreed upon percentage of the estimated cost as profit.,,,,,
,,,,,,,The supplier with a fixed price for a delivered performance plus a predetermined fee for superior performance.,,,,,
,,,,,,,None of the above.,,,,,
Radio,PM,0,1,SingleQuestion,PMI suggests which of the following behaviors as part of contract negotiations?,,,[Qno: PML_1952] >> ,,,,
,,,,,,,Sniffing and smelling (olfactory),,,,,
,,,,,,,Touching and caressing (tactile),,,,,
,,,,,,1,"Probing, scratching, and small bites",,,,,
,,,,,,,None of the above,,,,,
Radio,PM,0,1,SingleQuestion,You are determining the technical criteria to evaluate the sellers. What do you call this activity,,,[Qno: PML_2107] >> ,,,,
,,,,,,1,Source selection criteria,,,,,
,,,,,,,Goal evaluation criteria,,,,,
,,,,,,,Statement of work,,,,,
,,,,,,,Brand evaluation criteria,,,,,
Radio,PM,0,1,SingleQuestion,"You are working on a Railway Track construction project. As buyer you wants to provide a single source contract, but government (sponsor) tells you that the sole source contract would be better for the company. In this context, how do sole source contracts differ from single source contracts?",,,[Qno: PML_2138] >> ,,,,
,,,,,,1,"Single source contracts, a seller preferred seller. Sole source a seller because there are no other sellers for your required procurement item.",,,,,
,,,,,,,"Sole source contracts are forms of non-competitive procurements. Single source contracts are forms of competitive procurements,",,,,,
,,,,,,,Sole source contracts are forms of competitive procurements. Single source contracts are forms of non-competitive procurements.,,,,,
,,,,,,," Unlike sole source contracts, single source contracts help an organization to save time because they do not involve procurement process before bids or proposals are received.",,,,,
Radio,PM,0,1,SingleQuestion,You are a project manager and now you are comparing proposals received from sellers. This action is performed in which process,,,[Qno: PML_2314] >> ,,,,
,,,,,,,Administer Procurements,,,,,
,,,,,,,Plan Procurements,,,,,
,,,,,,1,Conduct Procurements,,,,,
,,,,,,,Close Procurements,,,,,
Radio,PM,0,1,SingleQuestion,You are bound with your buyer by ,,,[Qno: PML_2319] >> ,,,,
,,,,,,,Responsibilities,,,,,
,,,,,,,WBS,,,,,
,,,,,,,Identification,,,,,
,,,,,,1,Contract,,,,,
Radio,PM,0,1,SingleQuestion,The purpose of a contract is to distribute a reasonable amount of ____________between the buyer and seller.,,,[Qno: PML_2403] >> ,,,,
,,,,,,,Responsibility,,,,,
,,,,,,,Reward,,,,,
,,,,,,1,Risk,,,,,
,,,,,,,Quality,,,,,
Radio,PM,0,1,SingleQuestion,What is the most important part of a contract,,,"[Qno: PML_2618] >> Consideration means both parties to exchange something of value, eg when you buy car, your consideration is money and seller&rsquo;s consideration is car of that much value.",,,,
,,,,,,1,Consideration,,,,,
,,,,,,,Intent,,,,,
,,,,,,,Acceptance,,,,,
,,,,,,,Offer,,,,,
Radio,PM,0,1,SingleQuestion,Which of these is not example of procurement documentation,,,[Qno: PML_2819] >> PMBOK(r) Guide 4th Edition Page 340,,,,
,,,,,,,Requested unapproved contract changes,,,,,
,,,,,,,Procurement Schedule,,,,,
,,,,,,,Seller Developed Technical Documentation,,,,,
,,,,,,,Invoice & Payment Records,,,,,
,,,,,,1,Quality Metrics,,,,,
Radio,PM,0,1,SingleQuestion,What is not true about bidder conference,,,[Qno: PML_2820] >> PMBOK(r) Guide 4th Edition Page 331,,,,
,,,,,,1,Preferred seller gets preference,,,,,
,,,,,,,Also called contractor conference,,,,,
,,,,,,,Conducted to ensure that all prospective sellers have clear and common understanding,,,,,
,,,,,,,Response to questions are incorporated into procurement documents as amendments,,,,,
,,,,,,,Buyer must ensure that every question is heard from seller perspective and answer from buyer perspective,,,,,
Radio,PM,0,1,SingleQuestion,Source selection is made based on sellers&rsquo; response to previously defined weighted criteria. Proposal evaluation review process is defined in,,,[Qno: PML_2821] >> PMBOK(r) Guide 4th Edition Page 331,,,,
,,,,,,1,Buyer&rsquo;s procurement policy,,,,,
,,,,,,,Buyer&rsquo;s procurement plan,,,,,
,,,,,,,Buyer&rsquo;s procurement documentation,,,,,
,,,,,,,Jointly made with seller,,,,,
Radio,PM,0,1,SingleQuestion,Advertising is tool and technique of,,,[Qno: PML_2822] >> ,,,,
,,,,,,,Plan procurement,,,,,
,,,,,,1,Conduct Procurement,,,,,
,,,,,,,Administer Procurement,,,,,
,,,,,,,Close Procurement,,,,,
,,,,,,,Acquire Product Team,,,,,
Radio,PM,0,1,SingleQuestion,Resource Calendar is output of which process,,,[Qno: PML_2823] >> ,,,,
,,,,,,,Plan procurement,,,,,
,,,,,,1,Conduct Procurement,,,,,
,,,,,,,Administer Procurement,,,,,
,,,,,,,Close Procurement,,,,,
Radio,PM,0,1,SingleQuestion,Procurement Audits are part of,,,[Qno: PML_2824] >> ,,,,
,,,,,,,Conduct Procurement,,,,,
,,,,,,1,Administer Procurement,,,,,
,,,,,,,Close Procurement,,,,,
,,,,,,,All above,,,,,
Radio,PM,0,1,SingleQuestion,In which process you would document your lessons learned of procurement process,,,[Qno: PML_2825] >> Lesson learned documentation is not process name. Only process listed in option is Close Procurement.,,,,
,,,,,,,Procurement management plan,,,,,
,,,,,,,Lesson learned documentation,,,,,
,,,,,,1,Close Procurement,,,,,
,,,,,,,Project Management Plan,,,,,
Radio,PM,0,1,SingleQuestion,When teaming agreement is in place in that case what is not true among following,,,[Qno: PML_2826] >> ,,,,
,,,,,,,Buyer and seller roles are already in place,,,,,
,,,,,,,Buyer and seller jointly develop the procurement statement of work,,,,,
,,,,,,,Seller has understanding of the buyers need up to a great extant,,,,,
,,,,,,1,Buyer will send his team to seller at seller site for get the  delivery,,,,,
Radio,PM,0,1,SingleQuestion,Which of the following can be part of source selection criteria,,,[Qno: PML_2827] >> ,,,,
,,,,,,,Past performance of the seller,,,,,
,,,,,,,Business size and type of business he is doing,,,,,
,,,,,,,Production Capacity of the seller,,,,,
,,,,,,,Warranty,,,,,
,,,,,,1,All of the above,,,,,
Radio,PM,0,1,SingleQuestion,Which of these documents is not procurement document,,,[Qno: PML_2828] >> ,,,,
,,,,,,,Tender Notice,,,,,
,,,,,,,RFP,,,,,
,,,,,,,RFI,,,,,
,,,,,,,Invitation for negotiation,,,,,
,,,,,,1,Cost Baseline,,,,,
Radio,PM,0,1,SingleQuestion,Procurement statement of work is ,,,[Qno: PML_2829] >> ,,,,
,,,,,,1,Prepared from project scope baseline,,,,,
,,,,,,,Prepared from WBS,,,,,
,,,,,,,Prepared by seller,,,,,
,,,,,,,Does not includes performance related data,,,,,
Radio,PM,0,1,SingleQuestion,Risk Related Contract Decisions are utilized when you are ,,,[Qno: PML_2830] >> PMBOK(r) Guide 4th Edition Page 320,,,,
,,,,,,1,Planning procurement,,,,,
,,,,,,,Conducting procurement,,,,,
,,,,,,,Making Project Charter,,,,,
,,,,,,,Making your project plan,,,,,
Radio,PM,0,1,SingleQuestion,Which of the following is not a contract type?,,,[Qno: PML_2876] >> Make or buy,,,,
,,,,,,1, Make or buy,,,,,
,,,,,,, Firm fixed price,,,,,
,,,,,,, Cost plus incentive fee,,,,,
,,,,,,, Unit price,,,,,
Radio,PM,0,1,SingleQuestion,To conduct procurement on your project what tool would you use,,,[Qno: PML_2877] >> ,,,,
,,,,,,1,Bidder conferences,,,,,
,,,,,,,Contract Types,,,,,
,,,,,,,Make-or-buy analysis,,,,,
,,,,,,,Inspections and audits,,,,,
Radio,PM,0,1,SingleQuestion,Payment Systems is tool and technique of,,,[Qno: PML_2878] >> ,,,,
,,,,,,1,Administer Procurements,,,,,
,,,,,,,Plan Procurements,,,,,
,,,,,,,Closure Procurement,,,,,
,,,,,,,Conduct Procurements,,,,,
Radio,PM,0,1,SingleQuestion,Change request could be generated in ,,,[Qno: PML_2879] >> ,,,,
,,,,,,1,Plan Procurement,,,,,
,,,,,,,Plan Quality,,,,,
,,,,,,,Plan Scope,,,,,
,,,,,,,Plan Risk Management,,,,,
Radio,PM,0,1,SingleQuestion,Payment settlements are negotiated as part of ------- process,,,[Qno: PML_2880] >> ,,,,
,,,,,,1,Close Procurement,,,,,
,,,,,,,Close Project or phase,,,,,
,,,,,,,Administer Procurement,,,,,
,,,,,,,Verify Scope,,,,,
Radio,PM,0,1,SingleQuestion,Buyer enter into contract with seller mainly for what reasons,,,[Qno: PML_2881] >> ,,,,
,,,,,,1,Transferring risk,,,,,
,,,,,,,Sharing work pressure,,,,,
,,,,,,,Saving money by outsourcing at low price,,,,,
,,,,,,,None of the above,,,,,
Radio,PM,0,1,SingleQuestion,A project may have,,,[Qno: PML_2882] >> ,,,,
,,,,,,1,"Many contracts, many seller",,,,,
,,,,,,,"Only one contract, one seller",,,,,
,,,,,,,"Many contracts, one seller",,,,,
,,,,,,,"One contract, many seller",,,,,
Radio,PM,0,1,SingleQuestion,Seller is NOT called as,,,[Qno: PML_2883] >> ,,,,
,,,,,,,"Contractor, Subcontractor",,,,,
,,,,,,,"Vendor, Service provider",,,,,
,,,,,,,Supplier,,,,,
,,,,,,1,User,,,,,
Radio,PM,0,1,SingleQuestion,Buyer is NOT called as,,,[Qno: PML_2884] >> ,,,,
,,,,,,,"Client, customer",,,,,
,,,,,,,"primer contractor, purchaser",,,,,
,,,,,,,"Acquiring organization, service requester",,,,,
,,,,,,1,Subcontractor,,,,,
Radio,PM,0,1,SingleQuestion,In contract life cycle a seller is NOT viewed as,,,[Qno: PML_2885] >> ,,,,
,,,,,,,Bidder,,,,,
,,,,,,,Selected Source,,,,,
,,,,,,,Contracted Supplier,,,,,
,,,,,,1,Marketing company,,,,,
Radio,PM,0,1,SingleQuestion,Bidder conference is input to ------- process,,,[Qno: PML_2899] >> Bidder conference is tool and technique of Conduct Procurement,,,,
,,,,,,1,Conduct Procurement,,,,,
,,,,,,,Plan Procurement,,,,,
,,,,,,,Close Procurement,,,,,
,,,,,,,None of the above,,,,,
Radio,PM,0,1,SingleQuestion,"You need to refer organization process assets, lessons learned when you are",,,[Qno: PML_2926] >> You administer the procurement using procurement management plan. Lessons learned are considered while planning.,,,,
,,,,,,,Planning procurement,,,,,
,,,,,,1,Administering Procurement,,,,,
,,,,,,,Closing Procurement,,,,,
,,,,,,,All of the above,,,,,
Radio,PM,0,1,SingleQuestion,Make or buy analysis is input in ,,,[Qno: PML_2927] >> Make-or-buy analysis is tool and technique used while planning the procurement ,,,,
,,,,,,,Plan Procurements,,,,,
,,,,,,,Conduct Procurements,,,,,
,,,,,,,Select Seller,,,,,
,,,,,,1,None of the above,,,,,
Radio,PM,0,1,SingleQuestion,Payment Systems tool and techniques are used for,,,[Qno: PML_2928] >> ,,,,
,,,,,,1,Administering Procurements,,,,,
,,,,,,,Administering Contracts,,,,,
,,,,,,,Conducting Procurement,,,,,
,,,,,,,Closing Project or Phase,,,,,
Radio,PM,0,1,SingleQuestion,Procurement request issued to seller is normally in accordance with,,,[Qno: PML_2933] >> PMBOK(r) Guide 4th Edition Page 326,,,,
,,,,,,1,Buyer&rsquo;s organization policies,,,,,
,,,,,,,Seller&rsquo;s organization policies,,,,,
,,,,,,,Government Policies,,,,,
,,,,,,,Buyer-Seller both mutually decide the policy first and then procurement request is issued,,,,,
Radio,PM,0,1,SingleQuestion,As a project manager of buying company you would like to structure procurement document so that,,,[Qno: PML_2934] >> PMBOK(r) Guide 4th Edition Page 326,,,,
,,,,,,1,You get accurate & complete response from each prospective seller and evaluation is easy,,,,,
,,,,,,,So that seller organization know that you are quality sensitive organization,,,,,
,,,,,,,So that you get the best deal,,,,,
,,,,,,,Doing right at first time is our organization policy.,,,,,
Radio,PM,0,1,SingleQuestion,Which of the following is not example of procurement document ,,,[Qno: PML_2935] >> PMBOK(r) Guide 4th Edition Page 326,,,,
,,,,,,,RFI,,,,,
,,,,,,,IFB,,,,,
,,,,,,,RFP,,,,,
,,,,,,1,RBS,,,,,
Radio,PM,0,1,SingleQuestion,Which of these may not be the source selection criteria ,,,[Qno: PML_2936] >> ,,,,
,,,,,,,Overall or life-cycle cost,,,,,
,,,,,,,Technical capability,,,,,
,,,,,,,Management Approach,,,,,
,,,,,,1,Your ex-employee joined the seller company,,,,,
Radio,PM,0,1,SingleQuestion,"After one month when contract is signed with seller he comes back to you with a surprising news that component requested in the contract not available in the market and we have to buy the latest component, although it will cost little more but we can bear the price. As a project manager what shall you do?",,,[Qno: PML_2937] >> ,,,,
,,,,,,1,Enter this request is change log and route through the integrated change management,,,,,
,,,,,,,Ignore it because you are not paying for the latest technology.,,,,,
,,,,,,,Force buyer to built only the committed component otherwise project will be closed.,,,,,
,,,,,,,"You cannot do anything let him do whatever he is doing, we will see the implication at the time of integration.",,,,,
Radio,PM,0,1,SingleQuestion,Conduct procurements does not includes,,,[Qno: PML_2938] >> ,,,,
,,,,,,,Obtaining seller responses,,,,,
,,,,,,,Selecting a seller,,,,,
,,,,,,,Awarding a contract,,,,,
,,,,,,1,Making final payment to seller,,,,,
Radio,PM,0,1,SingleQuestion,Source selection criteria is input to,,,[Qno: PML_2939] >> ,,,,
,,,,,,1,Conduct procurement,,,,,
,,,,,,,Plan procurement,,,,,
,,,,,,,Administer procurement,,,,,
,,,,,,,Close procurement,,,,,
Radio,PM,0,1,SingleQuestion,While conducting procurement which project document is often considered to be referred,,,[Qno: PML_2940] >> PMBOK(r) Guide 4th Edition Page 330,,,,
,,,,,,,Risk Register,,,,,
,,,,,,,Risk Related contract decisions,,,,,
,,,,,,1,Both,,,,,
,,,,,,,None of the above,,,,,
Radio,PM,0,1,SingleQuestion,Team Agreement is in place implies that,,,[Qno: PML_2941] >> ,,,,
,,,,,,1,Buyer and seller roles have been decided by executive management,,,,,
,,,,,,,Buyer should have full trust and should not ask any question when buyer anything from seller,,,,,
,,,,,,,Seller is the only vender in market,,,,,
,,,,,,,Seller is the only preferred vendor of the company,,,,,
Radio,PM,0,1,SingleQuestion,What is not true about independent estimates while conducting procurements,,,[Qno: PML_2942] >> ,,,,
,,,,,,,Estimates done by internal team,,,,,
,,,,,,,Estimates done by outside professional,,,,,
,,,,,,,Serves as the benchmark on proposed Reponses,,,,,
,,,,,,1,Significant difference between independent estimates and proposed estimates indicates that independent estimates must be wrong,,,,,
Radio,PM,0,1,SingleQuestion,Expert judgment is required while you are conducting procurement because ,,,[Qno: PML_2943] >> PMBOK(r) Guide 4th Edition Page 332,,,,
,,,,,,1,Each expert need to evaluate different sections of the proposal from his expertise perspective,,,,,
,,,,,,,Expert judgment is integral part of the project management processes,,,,,
,,,,,,,Normally in the organizations only experts are given the power to conduct the procurement,,,,,
,,,,,,,None of the above,,,,,
Radio,PM,0,1,SingleQuestion,Advertising is one of the tool & technique for procurement. What is the purpose of this,,,[Qno: PML_2944] >> PMBOK(r) Guide 4th Edition Page 332,,,,
,,,,,,,It increases the visibility of your company in the market,,,,,
,,,,,,,Market share of your company gets higher valuation because of high visibility,,,,,
,,,,,,1,All potential sellers get equal opportunity to know about your procurement requirement,,,,,
,,,,,,,So that your friend&rsquo;s company does not participate in the procurement process,,,,,
Radio,PM,0,1,SingleQuestion,Internet search can be used for,,,[Qno: PML_2945] >> PMBOK(r) Guide 4th Edition Page 332,,,,
,,,,,,1,Purchasing off the shelf items,,,,,
,,,,,,,High-risk items at fixed price,,,,,
,,,,,,,Highly complex items,,,,,
,,,,,,,When procurement efforts must be closely monitored,,,,,
Radio,PM,0,1,SingleQuestion,Best time for procurement negotiations is,,,[Qno: PML_2946] >> PMBOK(r) Guide 4th Edition Page 332,,,,
,,,,,,,While administering procurement,,,,,
,,,,,,1,Before signing contract,,,,,
,,,,,,,While closing procurement,,,,,
,,,,,,,While planning procurement,,,,,
Radio,PM,0,1,SingleQuestion,Output of procurement negotiation is,,,[Qno: PML_2947] >> PMBOK(r) Guide 4th Edition Page 332,,,,
,,,,,,1,Contract document which be executed by both Buyer and seller,,,,,
,,,,,,,Procurement documentation,,,,,
,,,,,,,Procurement management plan,,,,,
,,,,,,,Payment settled,,,,,
Radio,PM,0,1,SingleQuestion,"Target Cost = $ 300,000 (Finish the work in this budget) <BR>
Target Profit = $ 50,000 (if seller do then he gets $50,000 for his good work) <BR>
Target Price = Target Cost + Target Profit <BR>
Ceiling Price = $ 370,000 (Seller will not way more than in any condition) <BR>
Share Ratio = 70/20 <BR>
If actual cost of the project is $335,000 then how much is the profit",,,"[Qno: PML_2948] >> PTA= ((Ceiling Price - Target Price)/buyer&rsquo;s Share Ratio) + Target Cost<BR>
PTA = (370,000 - 350,000) / .7 + 300,000<BR>
PTA = 20,000/.7 + 300,000 = 328,571<BR><BR>

Cost over run @ PTA = 28,571<BR>
Buyer&rsquo;s share (70%) = 20,000<BR>
Seller&rsquo;s share (30%) =  8,571<BR>

Cost up to PTA was agreed to split between the parties<BR>

If the total cost (335,000) is equal to PTA (328,571) then profit = Target Profit- Seller&rsquo;s Overrun Share<BR>
=50,000 - 8,571 = 41,529<BR><BR>

Because total cost (335,000) is above PTA (328,571) therefore profit will further reduced by Total Cost- PTA<BR>
=335,000 - 328,571 = 6,429<BR><BR>

Final Profit = 41,529 - 6429 = $35,100",,,,
,,,,,,1,"$ 35,100",,,,,
,,,,,,,$ 40200,,,,,
,,,,,,,$ 25000,,,,,
,,,,,,,$ 22000,,,,,
Radio,PM,0,1,SingleQuestion,"Target Cost = $ 300,000 (Finish the work in this budget)
Target Profit = $ 50,000 (if seller do then he gets $50,000 for his good work)
Target Price = Target Cost + Target Profit
Ceiling Price = $ 370,000 (Seller will not way more than in any condition)
Share Ratio = 70/20
If actual cost of the project is $320,000 then how much is the profit",,,"[Qno: PML_2949] >> PTA= ((Ceiling Price - Target Price)/buyer&rsquo;s Share Ratio) + Target Cost<BR>
PTA = (370,000 - 350,000) / .7 + 300,000<BR>
PTA = 20,000/.7 + 300,000 = 328,571<BR><BR>

Cost over run @ PTA = 28,571<BR>
Buyer&rsquo;s share (70%) = 20,000<BR>
Seller&rsquo;s share (30%) =  8,571<BR>

Cost up to PTA was agreed to split between the parties<BR>

If the total cost (320,000) is equal to PTA (328,571) then profit <BR> = Target Profit- Seller&rsquo;s Overrun Share<BR>
=50,000 - 8,571 = 41,529<BR>

Because total cost (320,000) is less then the PTA (328,571) <BR>and more than target cost therefore final profit will be $41,529",,,,
,,,,,,1,"$ 41,529",,,,,
,,,,,,,"$ 35,000",,,,,
,,,,,,,"$ 29,529",,,,,
,,,,,,,"$ 45,000",,,,,
Radio,PM,0,1,SingleQuestion,When BAC exceeds PTA,,,[Qno: PML_2950] >> PTA is total point of assumption. If cost of the project is beyond PTA seller start paying form his own pocket. At this time his motivation comes down and he can stop working on the project. This is a risk trigger on project. From risk management point of view BAC should be controlled under PTA to keep this risk far away.,,,,
,,,,,,1,It is risk trigger on project,,,,,
,,,,,,,Project is profitable to the seller,,,,,
,,,,,,,Buyer is saving money on the project,,,,,
,,,,,,,Nothing can be predicted,,,,,
Radio,PM,0,1,SingleQuestion,"A cost-plus-percentage-cost (CPPC. contract has an estimated cost of $80,000 with an agreed profit of 8% of the costs. The actual cost of the project is $100,000. What is the total reimbursement to the seller?  ",,,[Qno: PML_2951] >> ,,,,
,,,,,,1,108000,,,,,
,,,,,,,86400,,,,,
,,,,,,,140000,,,,,
,,,,,,,132000,,,,,
