View,Category,Randomize,Score,Type,Question,Correct,Answers,Note,Correct_1,Score_1,Case Insensitive,Correlation
Radio,RM,0,1,SingleQuestion,"Hari is a project manager for a web development project. The project has a 70% chance of making the company $200,000 over the six months. It has a 30% chance of costing the company $100,000. What&rsquo;s the project&rsquo;s EMV?",,,"[Qno: PML_1252] >> While calculating EMV, add those risk which saves money for you (opportunities) treat them as positive and multiply by the probability of happening and add those risk which cost you money treat them as negative and multiply by probability of happening. Add both together<BR><BR>

70% x 200,000 = 140,000<BR>
30% x 100,000 = 30,000<BR>
EMV = 140,000 - 30,000 = 110,000",,,,
,,,,,,1,110000,,,,,
,,,,,,,70000,,,,,
,,,,,,,78000,,,,,
,,,,,,,230000,,,,,
Radio,CM,0,1,SingleQuestion, All of the following are incorrect regarding the computation of EAC except?,,,"[Qno: PML_1369] >> Four formulae of EAC calculation: EAC = AC + ETC; <BR>
EAC = AC + BAC -EV; <BR>
EAC = BAC / CPI; <BR>
EAC = AC + (BAC - EV) / (CPI x SPI). <BR>
PMBOK (r) Guide, pp 184-185",,,,
,,,,,,1, EAC calculations either includes AC or BAC or both,,,,,
,,,,,,, EV is always included,,,,,
,,,,,,, SPI is always included ,,,,,
,,,,,,, ETC is never used in an EAC calculation,,,,,
Radio,RM,0,1,SingleQuestion,You project is progressing well with all planning activities. You have sat down with the customer for a JAD session to review some alternatives for proceeding with the project. The customer wants to model some of the potential alternatives forward to see which one of these alternatives offers the best solution. This type of analysis is called,,,"[Qno: PML_1445] >> The technique that uses modeling is the Monte Carlo simulation. PMBOK(r) Guide 4th Edition, p. 438",,,,
,,,,,,, Critical Path analysis,,,,,
,,,,,,1, Monte Carlo analysis ,,,,,
,,,,,,, Multi-objective algorithm analysis,,,,,
,,,,,,, QFD analysis,,,,,
Radio,RM,0,1,SingleQuestion,An unprecedented problem has surfaced in your project and the response plan for this problem is NOT mentioned in your risk register. How would you address this kind of issues,,,"[Qno: PML_1466] >> A workaround is defined as a response to a negative risk that was not part of original risk planning. PMBOK(r) Guide 4th Edition, p. 453. It is usually a solution developed ""on-the-fly"" until a permanent solution can be derived",,,,
,,,,,,,Secondary risk response,,,,,
,,,,,,,Cannot do anything of these kind of unplanned risks,,,,,
,,,,,,1,A workaround risk response ,,,,,
,,,,,,,A contingency risk response,,,,,
Radio,RM,0,1,SingleQuestion, What is the expected monetary value (EMV)?,,,"[Qno: PML_1480] >>  The expected monetary value (EMV) is statistical technique to calculate the future outcome of a risk. It outlines the potential cost of a negative risk or the potential benefit of a positive risk. PMBOK(r) Guide 4th Edition, p. 434",,,,
,,,,,,,What the project ROI will be ,,,,,
,,,,,,1,"The potential cost/benefit of a risk, positive or negative",,,,,
,,,,,,,The amount of the risk contingency budget,,,,,
,,,,,,,The cost baseline minus the risk contingency,,,,,
Radio,CM,0,1,SingleQuestion,+ / - 50 % range of estimate is called,,,"[Qno: PML_1496] >> Rough order of magnitude (ROM):  +/- 50%<BR>
A Budget estimate: -10% to plus 25%: <BR>
Definitive estimates: +/- 10%<BR>",,,,
,,,,,,1, Rough order of magnitude estimate ,,,,,
,,,,,,, Budget estimate,,,,,
,,,,,,, Definitive estimate,,,,,
,,,,,,, Predictive uncertainty estimate,,,,,
Radio,CM,0,1,SingleQuestion,What is the BEST way to make an accurate forecasting of ETC? ,,,[Qno: PML_1749] >> ,,,,
,,,,,,,BAC - EV,,,,,
,,,,,,1,Manual Forecasting of cost of remaining work based on work performance information,,,,,
,,,,,,,(BAC - EV)/CPI,,,,,
,,,,,,,EAC - AC,,,,,
Radio,RM,0,1,SingleQuestion,On your project you buy insurance for all the equipments what type of risk response plan this is?,,,[Qno: PML_1855] >> ,,,,
,,,,,,1,Mitigation,,,,,
,,,,,,,Acceptance,,,,,
,,,,,,,Avoidance,,,,,
,,,,,,,Analysis,,,,,
Radio,RM,0,1,SingleQuestion,Management reserves are used to handle which type of risk?,,,"[Qno: PML_1856] >> Unpredictable, unthought, unplanned risk, disaster should be managed using management reserve. Special approval is required from management to utilize this fund",,,,
,,,,,,,Known unknowns,,,,,
,,,,,,,business risks,,,,,
,,,,,,1,Unknown unknowns,,,,,
,,,,,,,pure risks,,,,,
Radio,CM,0,1,SingleQuestion,How to calculate Delphi Estimate using the Best and Worst Case,,,[Qno: PML_1876] >> ,,,,
,,,,,,1,(Best + Worst) / 2,,,,,
,,,,,,,(Best + Worst) / 6,,,,,
,,,,,,,(Worst-Best) / 2,,,,,
,,,,,,,none of the above,,,,,
Radio,RM,0,1,SingleQuestion,You are trying to reduce the impact of a risk event by reducing the possibility of its occurrence. This is called,,,[Qno: PML_1905] >> ,,,,
,,,,,,,Risk acceptance,,,,,
,,,,,,,Risk mitigation,,,,,
,,,,,,1,Risk avoidance,,,,,
,,,,,,,Contingency planning,,,,,
Radio,RM,0,1,SingleQuestion,Which is not a tool used for Risk Response Planning,,,[Qno: PML_1984] >> Risk Audit is Monitoring & Controlling Tool,,,,
,,,,,,,Avoidance,,,,,
,,,,,,,Transfer,,,,,
,,,,,,,Mitigate,,,,,
,,,,,,1,Risk Audits,,,,,
,,,,,,,Exploit,,,,,
Radio,CM,0,1,SingleQuestion,"In your project, you are using cost aggregation, expert judgment, and historical relationships to establish a cost performance baseline. This is performed during:",,,"[Qno: PML_2034] >> Determine Budget is the process of aggregating the estimated costs of individual activities or work packages to establish an authorized cost baseline. Tools used in this process are Cost Aggregation, Reserve Analysis, Expert Judgment, Historical Relationships, Funding Limit Reconciliation",,,,
,,,,,,1, Determine Budget,,,,,
,,,,,,, Control Costs,,,,,
,,,,,,, Estimate Costs,,,,,
,,,,,,, Create WBS,,,,,
Radio,RM,0,1,SingleQuestion,"You are working on an big IT project and have identified few complex components for which you know that there are better companies in market to deliver it in much efficient way at lesser cost. So you decide to outsource these complex components to 10 sub-contracting IT companies at  Fixed Price contract. In this context, all the following statements relating to transferring of risk to a contractor are true EXCEPT:",,,"[Qno: PML_2058] >> Option1: Not necessarily true. Otherwise why people would like to take insurance if more than the value at risk has to be paid out.<BR>
Option2/Option3: As per PMBoK Fixed price contracts are always in favor of buyer and Cost plus contracts are in favor of seller<BR>
Optione4: Contracts are designed with intention of transferring the risk to some party. Thus transfers the liability also.",,,,
,,,,,,1,Risk transference always involves payment of a premium more than the risk amount.,,,,,
,,,,,,,Fixed price contract always transfers the risk to the seller.,,,,,
,,,,,,,Cost-plus contracts are not in favor of buyer,,,,,
,,,,,,,Contracts are used for the transference of liability for specified risks to another party.,,,,,
Radio,CM,0,1,SingleQuestion,Your sponsor has asked you to use payback period as a selection criterion to select amongst 3 competing projects. All of the following statements related to payback period are correct EXCEPT:,,,[Qno: PML_2109] >> ,,,,
,,,,,,,Number of years required to get back the initial investment in the project.,,,,,
,,,,,,,It s a project selection criterion,,,,,
,,,,,,,The initial investment in the project will not impact the selection criteria when payback period is used for project selection.,,,,,
,,,,,,1,It takes the discount rate into account to determine the best possible option.,,,,,
Radio,RM,0,1,SingleQuestion,"As a project manager you identified disaster situations (e.g. tornado, fire, tsunami, earthquakes, etc.) as potential risks for real estate project. Your CEO suggested that, at the project level, no steps could be taken to deal with such risks therefore 10% of the total budget of the project has been kept aside for handling these kind of challenges. This is an example of:",,,[Qno: PML_2142] >> ,,,,
,,,,,,,Risk mitigation,,,,,
,,,,,,,Risk avoidance,,,,,
,,,,,,1,Risk acceptance,,,,,
,,,,,,,Bad policy decision,,,,,
Radio,SM,0,1,SingleQuestion,The process of monitoring the status of the project and product scope and managing changes to the scope baseline is referred to as:,,,[Qno: PML_2146] >> ,,,,
,,,,,,1, Control Scope,,,,,
,,,,,,, Verify Scope,,,,,
,,,,,,, Define Scope,,,,,
,,,,,,, Collect Requirements,,,,,
Radio,CM,0,1,SingleQuestion,Work Performance Measurement is output of the Control Schedule Process. Which of the following are work performance measurement to the Control Schedule process? ,,,[Qno: PML_2220] >> PMBOK(r) Guide 4th Edition Page 163,,,,
,,,,,,1,SV and SPI,,,,,
,,,,,,,SPI and CPI,,,,,
,,,,,,,EAC and SPI,,,,,
,,,,,,,SV and CV,,,,,
Radio,CM,0,1,SingleQuestion,"Project A will take 2 years to complete and has NPV value $100,000 and Project B will take 4 years to complete and has NPV value $80,000. What is the opportunity cost of selecting Project A?",,,[Qno: PML_2238] >> Opportunity cost of selecting Project A is value of Project B.,,,,
,,,,,,,$ 35000,,,,,
,,,,,,1,$ 80000,,,,,
,,,,,,,$ 30000,,,,,
,,,,,,,$ 130000,,,,,
Radio,CM,0,1,SingleQuestion,"Project A has a payback period of 20 months. Project B has a cost of $100,000, with expected cash inflows of $25,000 the first year and $10,000 per quarter after that. Which project would you recommend?",,,"[Qno: PML_2240] >> Payback period of project B: <BR>
Setup cost = First Year inflow + Remaining inflow => 100,000 = 25,000 + 10,000 x months/3<BR>
Payback period (months) = (100,000 - 25,000)*3/10,000 => 3*75,000/10,000= 22.5 Months<BR>

Payback period of project A is less than the same of B therefore select project A.",,,,
,,,,,,,Select project A because payback period is 20 month,,,,,
,,,,,,,Select project B because payback period is 19 month,,,,,
,,,,,,1,Select project A because it has less payback period than B&rsquo;s,,,,,
,,,,,,,Select project B because it has less payback period than A&rsquo;s,,,,,
Radio,CM,0,1,SingleQuestion,A technique used to predict the future based on the actual performance of the project till date is called,,,"[Qno: PML_2244] >> In Variance Analysis you compare actual vs. planned, no prediction is involved in this tool/technique.",,,,
,,,,,,,Variance Analysis,,,,,
,,,,,,1,Forecasting,,,,,
,,,,,,,Issue Analysis,,,,,
,,,,,,,Pareto Analysis,,,,,
Radio,CM,0,1,SingleQuestion,While doing ------- you would use budget forecast information.,,,[Qno: PML_2251] >> ,,,,
,,,,,,,Identify Stakeholders,,,,,
,,,,,,1,Reports performance,,,,,
,,,,,,,Plan communications,,,,,
,,,,,,,Manage stakeholder expectations,,,,,
Radio,CM,0,1,SingleQuestion,You are a project manager of a automotive company. You want to manage the variance of cost between what was planned and what actually occurred. Which of the following methodology you should use?,,,[Qno: PML_2255] >> ,,,,
,,,,,,,Earned Value (EV),,,,,
,,,,,,,Planned Value,,,,,
,,,,,,,Accounting,,,,,
,,,,,,1,Earned Value Management (EVM),,,,,
Radio,CM,0,1,SingleQuestion,Which estimating technique is most accurate?,,,[Qno: PML_2258] >> ,,,,
,,,,,,,Analogous estimating,,,,,
,,,,,,,Parametric modeling,,,,,
,,,,,,1,Bottom-up estimating,,,,,
,,,,,,,None of the above,,,,,
Radio,CM,0,1,SingleQuestion,"What is the present value if the organization expects to make $5,000 four years from now and the annual interest rate is 5 percent?",,,[Qno: PML_2263] >> = 5000/ (1.05)^4,,,,
,,,,,,1,$ 4114,,,,,
,,,,,,,$ 5000,,,,,
,,,,,,,$ 2500,,,,,
,,,,,,,$ 4500,,,,,
Radio,CM,0,1,SingleQuestion,"Your project will cost $90,000 to your company in coming 10 months. But after its completion organization will get benefit of $6,000 per month. What is the back  period of the project?",,,"[Qno: PML_2264] >> 90,000/ 6,000 = 15 months. Payback period will start after project finishes.",,,,
,,,,,,,10 Months,,,,,
,,,,,,,1 Year,,,,,
,,,,,,1,15 Months,,,,,
,,,,,,,3 Years,,,,,
Radio,SM,0,1,SingleQuestion,Which one the following is true for Breakdown Structure?,,,[Qno: PML_2281] >> ,,,,
,,,,,,,Control charts,,,,,
,,,,,,1,Hierarchical chart,,,,,
,,,,,,,Pie chart,,,,,
,,,,,,,Run chart,,,,,
Radio,HM,0,1,SingleQuestion,Which hierarchical chart shows resources?,,,"[Qno: PML_2282] >> RBS- Resource Breakdown Structure, OBS- Organization Breakdown Structure, WBS- Work Breakdown Structure",,,,
,,,,,,,OBS,,,,,
,,,,,,,WBS,,,,,
,,,,,,,Scope statement,,,,,
,,,,,,1,RBS,,,,,
Radio,HM,0,1,SingleQuestion,The first way to solve a conflict between team members is:,,,"[Qno: PML_2289] >> First- Let them resolve it, Second- Project Manger Help them, Third- Top Management intervene",,,,
,,,,,,,Project Manager resolves it,,,,,
,,,,,,1,Let them resolve it,,,,,
,,,,,,,Top Management resolves it,,,,,
,,,,,,,Sponsor resolves it,,,,,
Radio,CM,0,1,SingleQuestion,Make-or-buy decisions measure the cost of both options. What are these two options?,,,[Qno: PML_2321] >> While making make or buy decision you need to consider direction and indirect both type of costs,,,,
,,,,,,,"Tactical, Strategic",,,,,
,,,,,,,"Management, Project",,,,,
,,,,,,1,"Direct, Indirect",,,,,
,,,,,,,"Direct, Management",,,,,
Radio,QM,0,1,SingleQuestion,The line in the middle of a control chart is called:,,,[Qno: PML_2329] >> ,,,,
,,,,,,,Rule of seven,,,,,
,,,,,,1,Mean,,,,,
,,,,,,,Rule of five,,,,,
,,,,,,,Specification limit,,,,,
Radio,QM,0,1,SingleQuestion,Which of the following tool is used in the quality plan?,,,[Qno: PML_2330] >> ,,,,
,,,,,,,Quality audits,,,,,
,,,,,,1,Cost of Quality,,,,,
,,,,,,,Histogram,,,,,
,,,,,,,Process Analysis,,,,,
Radio,QM,0,1,SingleQuestion,Ravi developed fish bone diagram to share with his manager. What is the person of this diagram,,,[Qno: PML_2331] >> ,,,,
,,,,,,,Are used to determine if the process are in control,,,,,
,,,,,,,Show trends in a process over time,,,,,
,,,,,,,Shows the pattern of relationship between two variables,,,,,
,,,,,,1,To depict the relationship between cause and effect of any issue OR defect,,,,,
Radio,QM,0,1,SingleQuestion,A data point in a control chart that requires investigation is called:,,,[Qno: PML_2334] >> ,,,,
,,,,,,,A quality fault,,,,,
,,,,,,,A rule of seven,,,,,
,,,,,,1,A special cause,,,,,
,,,,,,,A rule of five,,,,,
Radio,QM,0,1,SingleQuestion,Cost benefit analysis is done in the which process:,,,[Qno: PML_2342] >> Cost benefit analysis is one of the 9 tools and techniques of Plan quality,,,,
,,,,,,1,Plan Quality,,,,,
,,,,,,,Perform Quality Assurance,,,,,
,,,,,,,Perform Quality Control,,,,,
,,,,,,,Quality observation,,,,,
Radio,QM,0,1,SingleQuestion,Which of the following is NOT an example of Cost of Conformance?,,,[Qno: PML_2344] >> Rework is cost of non-conformance,,,,
,,,,,,1,Rework,,,,,
,,,,,,,Testing,,,,,
,,,,,,,Equipment,,,,,
,,,,,,,Training,,,,,
Radio,QM,0,1,SingleQuestion,Which of the following is similar to control chart without displayed limits.,,,[Qno: PML_2348] >> ,,,,
,,,,,,,Pareto charts,,,,,
,,,,,,,Ishikawa diagrams,,,,,
,,,,,,1,Run charts,,,,,
,,,,,,,Histograms,,,,,
Radio,RM,0,1,SingleQuestion,"Overtime associated with the execution effort of a project is estimated at 200 hours with probability 0.5 for activity A, 300 hours with probability 0.6 for Activity B, and 350 hours with probability 0.2 for Activity C. What is the monetary value of the amount of overtime on this project?",,,"[Qno: PML_2349] >> 200 * .5 = 100<BR>
300 * .6 = 180<BR>
350 * .2 = 70<BR><BR>

100 + 180 + 70 = 250<BR>",,,,
,,,,,,1,250 hours,,,,,
,,,,,,,300 Hours,,,,,
,,,,,,,250 hours,,,,,
,,,,,,,100 hours,,,,,
Radio,QM,0,1,SingleQuestion,Who should write the project quality policy?,,,[Qno: PML_2404] >> Project quality policy is driven from organization quality policy. But if there is no quality policy at organization level then project team should write one for the project.,,,,
,,,,,,,Customer,,,,,
,,,,,,,Management,,,,,
,,,,,,1,Project team,,,,,
,,,,,,,Accounting,,,,,
Radio,SM,0,1,SingleQuestion,Which one shows the structure of deliverables,,,[Qno: PML_2411] >> ,,,,
,,,,,,1,OBS,,,,,
,,,,,,,WBS,,,,,
,,,,,,,RBS,,,,,
,,,,,,,Scope statement,,,,,
Radio,COM,0,1,SingleQuestion,"As a project manager, you realize that managing project stakeholder expectations is an important priority. Which statement on project stakeholders is NOT correct?",,,"[Qno: PML_2454] >> Overlooking negative stakeholders can result in an increased difficulty level in your project. Reference: PMBOK(r) Guide Fourth Edition, Page 24",,,,
,,,,,,,Stakeholders has varying degree of responsibilities and it keep changing throughout the project life cycle.,,,,,
,,,,,,1,Negative stakeholders can be ignored because they are not useful for meeting the project objective.,,,,,
,,,,,,,"Government agencies, political parties, trade unions, local citizens can be stakeholders on your project.",,,,,
,,,,,,,Because of conflicting objectives it is very difficult to manage the expectations of stakeholders.,,,,,
Radio,FW,0,1,SingleQuestion,You CEO told you that you have to complete the project in three months using only four resources. This is an example of:,,,[Qno: PML_2462] >> Limits on what options you have to complete the project are called constraints.,,,,
,,,,,,,Earned Value Analysis components,,,,,
,,,,,,,Benefit cost rations,,,,,
,,,,,,1,Constraints,,,,,
,,,,,,,Law of diminishing returns,,,,,
Radio,FW,0,1,SingleQuestion,All businesses are in business to,,,[Qno: PML_2466] >> Businesses exist to make money.,,,,
,,,,,,1,Make money,,,,,
,,,,,,,To realize their vision statement,,,,,
,,,,,,,To work on their mission,,,,,
,,,,,,,Provide jobs and opportunities for others,,,,,
Radio,COM,0,1,SingleQuestion,What are the contents of stakeholder register?,,,"[Qno: PML_2482] >>  Reference: PMBOK(r) Guide Fourth Edition, Page Number:243",,,,
,,,,,,1,"Stakeholder interests, involvement, and impact on project success",,,,,
,,,,,,,Their requirements and how to address them,,,,,
,,,,,,,List of all the issues of the stakeholders and responsibility assignment for those issues,,,,,
,,,,,,,Stakeholder needs and communication approach,,,,,
Radio,FW,0,1,SingleQuestion,In an interview you asked PMP certified project manager that what is the most important characteristics of project manager. He replied that he should be,,,"[Qno: PML_2486] >> In the project management context, integration includes characteristics of unification, consolidation, articulation, and integrative actions that are crucial to project completion, successfully managing stakeholder expectations, and meeting requirements. Reference: PMBOK(r) Guide Fourth Edition, Page 71 The most important characteristic of a project manager is being an integrator who can manage all the different interfaces of the project. The project manager should also be a good communicator, because a project manager usually spends more than 90% of her time communicating with different project stakeholders.",,,,
,,,,,,,Integrator,,,,,
,,,,,,1,Subject matter expert,,,,,
,,,,,,,Champion on the project,,,,,
,,,,,,,Risk minimizer,,,,,
Radio,QM,0,1,SingleQuestion,As a project manager you are responsible to ensure that the project stakeholders are,,,[Qno: PML_2499] >> As a Project Manager you should develop a Quality Policy for the project and educate all stakeholders about this.,,,,
,,,,,,1,Fully aware of the quality policy.,,,,,
,,,,,,,Involved in quality assurance activities,,,,,
,,,,,,,Involved in the quality control process.,,,,,
,,,,,,,Responsible for managing quality expectations.,,,,,
Radio,SM,0,1,SingleQuestion,"In Project Scope Management, which process has among others also Expert judgment as Tools & Techniques?",,,"[Qno: PML_2531] >> Define scope has following tools and techniques: Expert Judgment, Product Analysis, Alternatives Identification, Facilitated Workshops",,,,
,,,,,,,Create WBS,,,,,
,,,,,,,Verify Scope,,,,,
,,,,,,,Control Scope,,,,,
,,,,,,1,Define Scope,,,,,
Radio,FW,0,1,SingleQuestion,Which one is not part of closing process,,,[Qno: PML_2616] >> Team member exit is even possible when he is taken out from the project while project is in execution phase.,,,,
,,,,,,,Contract closure,,,,,
,,,,,,,Final reporting,,,,,
,,,,,,,Lessons learned,,,,,
,,,,,,1,Exit interview,,,,,
Radio,SM,0,1,SingleQuestion,The major project scope management processes include,,,[Qno: PML_2628] >> Others are not the process as per PMBoK,,,,
,,,,,,,Initiation,,,,,
,,,,,,,Program evaluation,,,,,
,,,,,,1,Create work breakdown structure,,,,,
,,,,,,,Scope statement,,,,,
Radio,SM,0,1,SingleQuestion,The work that must be done in order to deliver a product with the specified features and functions is called,,,[Qno: PML_2629] >> ,,,,
,,,,,,1,Project scope,,,,,
,,,,,,,Statement of work,,,,,
,,,,,,,Procurement Statement of work,,,,,
,,,,,,,Product scope,,,,,
Radio,SM,0,1,SingleQuestion,An input to the collect requirements process is,,,[Qno: PML_2637] >> Stakeholder register is output of Identify Stakeholder process. Before you start collecting the requirement you need to know who are the stakeholder on project so that you can plan your requirement collection process as per the need.,,,,
,,,,,,,Strategic plan,,,,,
,,,,,,,Stakeholder management plan,,,,,
,,,,,,,Operational plan,,,,,
,,,,,,1,Stakeholder requester,,,,,
Radio,FW,0,1,SingleQuestion,Series of actions bringing about a result is called,,,[Qno: PML_2655] >> ,,,,
,,,,,,1,Process,,,,,
,,,,,,,Project plan,,,,,
,,,,,,,Schedule,,,,,
,,,,,,,Flow chart,,,,,
Radio,QM,0,1,SingleQuestion,"You are planning quality on your project, which is not tool and technique for this.",,,[Qno: PML_2694] >> Checklist is output of Plan Quality Process,,,,
,,,,,,,Cost benefit analysis,,,,,
